ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,8506.69,60.07,11,26,28969.259042833277,11039.770508208976,1695,139,14119,7602,6188,300,0,120,26,12.527
Gen_Data_300_2,8449.64,60.07,14,25,28118.102642192593,11479.082796169012,1255,195,14128,8926,8025,300,0,120,25,17.801
Gen_Data_300_3,8274.79,60.08,17,21,24170.44250808411,11272.643198418507,1310,129,13996,8772,7580,300,0,120,21,18.611
Gen_Data_300_4,8249.8,60.06,23,15,18236.75883638399,11158.756848463812,1606,118,14211,8630,7473,300,0,120,15,18.077
Gen_Data_300_5,8446.14,60.08,17,29,31957.412707784242,11344.172466145386,1312,177,14026,8162,6793,300,0,120,29,11.658
Gen_Data_300_6,8440.08,60.07,13,22,25162.92768700009,11567.182941396926,1032,242,13995,8394,7257,300,0,120,22,15.128
Gen_Data_300_7,8327.07,60.07,18,28,31079.73482988683,11743.141650101052,943,49,14068,8728,7535,300,0,120,28,17.459
Gen_Data_300_8,8388.59,60.08,6,31,33984.47600298189,11675.394942813835,937,132,13986,9333,7833,300,0,120,31,14.518
Gen_Data_300_9,8483.4,60.07,14,24,27077.44250050975,11573.126638305564,1152,149,14124,8797,7636,300,0,120,24,15.545
Gen_Data_300_10,8376.42,60.07,10,26,29000.540687196422,11394.850043667297,1372,153,14153,8241,6980,300,0,120,26,13.634
