ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,858.47,20.04,8,9,9987.53247648876,3896.702456422788,402,14,4761,2703,2251,100,0,40,9,11.301
Gen_Data_100_2,867.36,20.04,8,8,9141.58679690322,3803.35686680393,309,63,4577,2743,2564,100,0,40,8,16.265
Gen_Data_100_3,855.95,20.04,5,11,12013.62270446165,4007.455636752832,422,55,4876,2686,2244,100,1,40,10,16.617
Gen_Data_100_4,859.98,20.03,9,14,14975.234008144404,3964.898809251536,285,60,4685,2551,2342,100,0,40,14,16.272
Gen_Data_100_5,872.2,20.04,3,7,8041.34300959642,4039.941589125815,292,53,4795,2841,2448,100,0,40,7,14.863
Gen_Data_100_6,855.39,20.03,5,14,15064.857955767817,3754.723326993361,452,47,4641,2661,2490,100,1,40,13,20.593
Gen_Data_100_7,864.19,20.04,10,8,9155.942466976969,3962.083388516867,294,148,4723,2920,2838,100,0,40,8,21.65
Gen_Data_100_8,866.86,20.04,8,11,11973.136395683778,3830.827636548118,298,36,4580,2425,2023,100,1,40,10,9.874
Gen_Data_100_9,862.6,20.03,2,13,14020.11391156977,4173.571598882531,158,58,4770,3058,2506,100,0,40,13,15.105
Gen_Data_100_10,858.52,20.03,11,9,10037.24079807408,3994.599098431568,325,110,4780,2431,2115,100,1,40,8,11.69
