DataSize,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
20,9.436666666666667,1.18,1.8888888888888888,3.6666666666666665,3836.9665126144846,1072.0056170693088,425.8888888888889,0.0,1583.3333333333333,328.22222222222223,357.77777777777777,12.0,1.0,8.0,2.6666666666666665,3.1686666666666667
100,389.706,9.737,8.9,6.5,7483.025388123654,4920.837231102679,2121.2,3.3,7521.1,1966.0,2179.0,60.0,1.4,40.0,5.1,6.361699999999999
300,1208.72875,10.0725,7.5,27.875,30723.333516245155,13267.341047698,6644.5,0.875,21303.25,5761.0,6274.25,180.0,1.375,120.0,26.5,5.885125
500,2034.4833333333331,10.172222222222222,5.888888888888889,45.888888888888886,50639.61940523211,22344.71565698013,11647.555555555555,6.666666666666667,36321.0,9663.888888888889,10483.444444444445,300.0,8.444444444444445,200.0,37.44444444444444,5.5474444444444435
