ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,674.2,16.85,4,24,24784.381857240503,4334.895109477697,409,0,5137,2092,1357,100,18,40,6,2.372
Gen_Data_100_2,864.34,21.61,5,28,28734.81568627451,4488.571320963441,191,0,5043,2455,1653,100,15,40,13,2.5
Gen_Data_100_3,695.08,17.38,3,26,26794.27445717366,4242.858622315547,554,18,5168,2463,1807,100,17,40,9,9.247
Gen_Data_100_4,669.01,16.73,3,23,23800.956527347782,4267.483717671188,288,0,4946,2284,1570,100,14,40,9,3.897
Gen_Data_100_5,876.71,21.92,5,24,24780.383635887178,4282.268107767189,177,4,4841,2545,1651,100,15,40,9,4.407
Gen_Data_100_6,607.41,15.19,4,29,29717.424603174604,4112.224880935377,180,0,4655,2325,1391,100,19,40,10,1.333
Gen_Data_100_7,891.42,22.29,6,23,23817.449823848034,4205.731906863409,342,10,4938,2259,1696,100,13,40,10,6.37
Gen_Data_100_8,777.06,19.43,7,22,22824.20623453344,4486.364806117781,148,17,5029,2569,1872,100,16,40,6,8.929
Gen_Data_100_9,568.32,14.21,7,29,29743.795534924844,4126.711312706604,436,0,4923,2301,1548,100,20,40,9,7.19
Gen_Data_100_10,854.26,21.36,4,23,23786.395445360962,4284.707648203397,543,6,5218,2511,1660,100,10,40,13,4.074
