ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,13015.654166732522,12
Gen_Data_100_2,9995.633425333794,9
Gen_Data_100_3,17899.637133477027,17
Gen_Data_100_4,13931.793052145636,13
Gen_Data_100_5,9007.569402704275,8
Gen_Data_100_6,13962.637913428423,13
Gen_Data_100_7,13983.388377266405,13
Gen_Data_100_8,7982.267055187744,7
Gen_Data_100_9,11984.621704916008,11
Gen_Data_100_10,17990.525290698522,17
