BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_0.7_1,3225.3199999999997,6.45,26.0,68.0,72554.25926340431,24425.315315196243,3773.0,4.0,30496.0,8884.0,9470.0,0.0,0.0,500.0,68.0,4.005
Gen_Data_500_0.7_2,3401.396666666667,6.803333333333335,19.333333333333332,88.66666666666667,93005.03548831165,25377.303456664264,3392.3333333333335,0.0,30955.333333333332,9216.0,9972.333333333334,0.0,0.0,500.0,88.66666666666667,5.488333333333333
Gen_Data_500_0.7_3,3205.103333333333,6.41,23.0,69.0,73480.36499429466,24771.695833329857,3887.0,0.0,30960.0,8803.0,9322.0,0.0,0.0,500.0,69.0,4.105
Gen_Data_500_0.7_4,3081.3233333333337,6.163333333333334,25.0,70.0,74452.77932998216,25317.211980969336,3352.0,13.0,30962.0,8961.0,9484.0,0.0,0.0,500.0,70.0,4.265
Gen_Data_500_0.7_5,4422.386666666666,8.843333333333334,23.0,71.0,75554.73499039054,24638.858548765376,4447.0,0.0,31389.0,8826.0,9640.0,0.0,0.0,500.0,71.0,5.757000000000001
Gen_Data_500_0.7_6,4667.3966666666665,9.333333333333334,34.0,54.666666666666664,59306.12276475426,24651.938705965396,3744.0,5.0,30767.666666666668,9363.333333333334,9999.666666666666,0.0,0.0,500.0,54.666666666666664,4.786666666666666
Gen_Data_500_0.7_7,3901.7899999999995,7.806666666666666,30.0,75.0,79514.9281617209,25217.51548867434,3512.0,0.0,30998.0,8823.0,9576.0,0.0,0.0,500.0,75.0,5.448
Gen_Data_500_0.7_8,3400.8866666666668,6.803333333333334,26.0,79.0,83345.36357744063,25555.185417250508,3113.0,5.0,30903.0,9181.0,9623.0,0.0,0.0,500.0,79.0,3.291
Gen_Data_500_0.7_9,3283.2433333333333,6.566666666666666,17.0,84.0,88329.39301801632,24632.16322870458,4106.0,0.0,30960.0,8628.0,9218.0,0.0,0.0,500.0,84.0,3.8029999999999995
Gen_Data_500_0.7_10,4571.986666666667,9.146666666666667,27.333333333333332,67.66666666666667,72288.50706980671,25715.024009872523,3226.6666666666665,2.0,31267.0,9501.0,10423.0,0.0,0.0,500.0,67.66666666666667,6.31
