ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,12969.792055003558,12
Gen_Data_100_2,8007.113741230895,7
Gen_Data_100_3,17009.06679953844,16
Gen_Data_100_4,10026.73397577761,9
Gen_Data_100_5,11958.429319744495,11
Gen_Data_100_6,14916.876005151411,14
Gen_Data_100_7,13971.320070844793,13
Gen_Data_100_8,3123.357568269873,2
Gen_Data_100_9,11011.340091891034,10
Gen_Data_100_10,18974.110319874166,18
