ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,7207.49,60.06,12,18,21070.884321053214,11308.716405391633,1313,138,14043,7999,6358,300,0,120,18,10.428
Gen_Data_300_2,7207.44,60.06,12,25,28199.41319323745,11320.155139013328,1413,196,14108,9029,8058,300,0,120,25,21.024
Gen_Data_300_3,7207.36,60.06,11,25,28176.423244338705,11219.025392817413,1343,225,13955,8851,7904,300,0,120,25,20.239
Gen_Data_300_4,7206.77,60.06,10,23,26124.914989031975,11248.830124184333,1446,252,14096,8395,7135,300,0,120,23,13.49
Gen_Data_300_5,7207.24,60.06,10,25,28008.696446651065,11365.447210414137,1197,174,13940,8531,6971,300,0,120,25,11.608
Gen_Data_300_6,7208.2,60.07,4,34,36951.22941091292,11148.255225953902,1555,174,14048,8086,6575,300,0,120,34,12.79
Gen_Data_300_7,7207.97,60.07,12,35,38014.28472033259,11708.399029467557,951,166,13998,8586,7622,300,0,120,35,16.085
Gen_Data_300_8,7207.79,60.06,13,24,27187.041984509382,11513.008754886221,1112,169,14018,9438,8893,300,0,120,24,20.75
Gen_Data_300_9,7208.5,60.07,21,17,20259.49309030643,11643.550762153998,1025,133,14109,9376,8096,300,0,120,17,18.904
Gen_Data_300_10,7208.14,60.07,14,32,34969.33998596896,11226.60349032768,1501,93,14084,7971,6785,300,0,120,32,14.04
