ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,2409.88,20.08,6,53,55697.128674116895,10001.96656208268,2779,265,14021,7462,5379,300,0,120,53,7.863
Gen_Data_300_2,2410.23,20.09,2,60,62826.288208443206,10361.684289992478,2434,469,14011,7966,7380,300,0,120,60,19.209
Gen_Data_300_3,2411.88,20.1,3,60,62746.721517806596,10331.939187108466,2510,301,14057,7826,6620,300,0,120,60,16.668
Gen_Data_300_4,2408.02,20.07,2,55,57843.64326989807,10223.08433061782,2669,262,14139,7888,6496,300,1,120,54,16.821
Gen_Data_300_5,2408.09,20.07,2,69,71502.12857435661,9896.3173111627,3162,126,14224,7148,5474,300,0,120,69,11.019
Gen_Data_300_6,2410.02,20.08,3,59,61776.64297618959,9951.625089995157,2892,398,14060,7087,6018,300,0,120,59,12.923
Gen_Data_300_7,2411.11,20.09,1,69,71483.16929688091,10331.854481447357,2547,99,14060,7502,5736,300,1,120,68,10.384
Gen_Data_300_8,2409.42,20.08,4,70,72711.48939932833,10143.23247273266,2757,317,14064,7726,7206,300,0,120,70,18.901
Gen_Data_300_9,2409.98,20.08,5,58,60776.503777714854,10093.061386453974,2859,209,14179,7528,6649,300,0,120,58,17.197
Gen_Data_300_10,2410.48,20.09,4,63,65695.82305258106,9910.699977925138,2980,458,14096,7491,6301,300,0,120,63,13.93
