ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run4,4019.05,20.1,17,1,6055.955917208813,25056.00999021379,2494,14,30082,10613,10942,300,0,200,1,2.512,0.658,3651,90,2719
Gen_Data_500_0.7_2_Run4,4027.21,20.14,18,4,9041.00339160294,25701.349105748264,1923,3,30163,11253,11653,300,0,200,4,3.452,0.8,2560,83,1948
Gen_Data_500_0.7_3_Run4,4016.08,20.08,16,6,11045.73456259894,25771.083972543187,2985,38,31264,10879,11368,300,0,200,6,2.804,0.978,4370,57,1801
Gen_Data_500_0.7_4_Run4,4021.4,20.11,22,2,7103.426815952063,25506.12365947955,1996,46,30045,10841,11476,300,0,200,2,4.358,1.27,2802,79,1833
Gen_Data_500_0.7_5_Run4,4028.18,20.14,13,3,8016.211298280649,25193.375451721284,1738,2,29465,10588,10801,300,0,200,3,1.654,0.426,2729,81,1899
Gen_Data_500_0.7_6_Run4,4014.76,20.07,17,11,15996.360170546137,25076.306378319034,3385,30,30950,10002,10527,300,1,200,10,4.057,1.05,4355,72,1898
Gen_Data_500_0.7_7_Run4,4016.12,20.08,19,1,6095.53337445756,25505.31130754156,3348,71,31394,10638,11163,300,0,200,1,2.963,1.05,4394,72,2548
Gen_Data_500_0.7_8_Run4,4016.35,20.08,15,1,6066.411587849954,25446.068988133302,3565,7,31549,10724,11151,300,0,200,1,2.994,0.854,4354,69,1727
Gen_Data_500_0.7_9_Run4,4017.1,20.09,22,1,6118.199115933778,26146.932991903745,1932,49,30605,10469,11009,300,0,200,1,2.823,1.08,3588,66,1749
Gen_Data_500_0.7_10_Run4,4027.99,20.14,18,0,5067.981520575366,25871.07699086543,2160,43,30588,11291,11596,300,0,200,0,2.412,0.61,3580,62,1535
