ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run4,4014.69,20.07,11,6,11052.324286295483,26112.08318850547,2278,26,30912,10522,11006,300,0,200,6,2.882,0.968,4604,115,2632
Gen_Data_500_0.7_2_Run4,4026.53,20.13,14,9,13961.597692863852,26541.200843237653,1972,21,31031,10990,11251,300,0,200,9,2.471,0.522,4212,102,2148
Gen_Data_500_0.7_3_Run4,4023.94,20.12,17,9,14045.878054357448,26739.334366084087,2442,23,31714,10796,11456,300,0,200,9,4.27,1.32,4412,72,1808
Gen_Data_500_0.7_4_Run4,4019.06,20.09,16,3,8114.283683489593,26197.247264519403,2737,16,31481,10807,11609,300,0,200,3,4.771,1.604,5458,82,1882
Gen_Data_500_0.7_5_Run4,4025.65,20.13,16,2,7056.971621228951,26035.739535010856,2748,0,31342,10557,10915,300,0,200,2,3.134,0.716,4280,103,2215
Gen_Data_500_0.7_6_Run4,4012.63,20.06,11,12,16945.435030730525,26281.747894630655,2757,0,31527,9989,10277,300,1,200,11,2.468,0.576,4428,103,2860
Gen_Data_500_0.7_7_Run4,3995.64,19.98,21,1,6059.692355282731,26169.88507515675,2881,3,31620,10691,11026,300,0,200,1,2.426,0.67,4600,97,3080
Gen_Data_500_0.7_8_Run4,4015.43,20.07,15,7,11974.27051104616,26844.66747595773,2436,0,31818,10524,10754,300,0,200,7,2.287,0.46,4761,90,1805
Gen_Data_500_0.7_9_Run4,4009.28,20.04,16,8,13045.331172752998,26783.558497952232,2821,16,32126,10303,10798,300,0,200,8,3.619,0.99,4765,88,1911
Gen_Data_500_0.7_10_Run4,4026.13,20.13,9,3,8102.963160084532,26541.627233766456,2769,44,31884,11221,11762,300,0,200,3,4.64,1.082,5204,82,1934
