ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.7_1_Run5,1166.68,11.66,1,56,56483.46472695661,4339.75986656602,1617,0,6219,989,1087,0,0,100,56,3.07,0.98,2250,67,2077
Gen_Data_100_0.7_2_Run5,1039.56,10.39,0,49,49529.74358974359,4291.246770323948,1887,0,6488,1005,1090,0,0,100,49,2.807,0.85,2272,87,2671
Gen_Data_100_0.7_3_Run5,940.02,9.4,5,44,44560.0,4491.676281557391,1538,0,6346,1179,1179,0,0,100,44,0.0,0.0,2355,68,2058
Gen_Data_100_0.7_4_Run5,1095.67,10.95,1,52,52496.145283214246,4502.214966327211,1702,0,6492,992,1064,0,0,100,52,4.386,0.72,2521,63,2023
Gen_Data_100_0.7_5_Run5,1116.11,11.16,0,53,53488.5,4592.371913919781,1634,0,6508,958,995,0,0,100,53,1.316,0.37,2497,76,2719
Gen_Data_100_0.7_6_Run5,1131.8,11.32,1,54,54471.43028485757,4628.365033378039,1615,0,6518,1131,1185,0,0,100,54,3.07,0.54,2330,73,2453
Gen_Data_100_0.7_7_Run5,1071.01,10.71,0,51,51516.030303030304,4313.060945820341,1777,0,6379,875,948,0,0,100,51,2.068,0.73,2308,75,2699
Gen_Data_100_0.7_8_Run5,1023.04,10.23,1,48,48599.19682366491,4511.240826518291,1662,0,6478,1141,1277,0,0,100,48,5.029,1.36,2281,85,2742
Gen_Data_100_0.7_9_Run5,1056.35,10.56,1,50,50551.16363352339,4515.791293006303,1674,0,6484,927,1071,0,0,100,50,5.188,1.44,2341,61,1750
Gen_Data_100_0.7_10_Run5,1133.41,11.33,0,54,54460.0,4254.262540802194,1984,0,6521,751,751,0,0,100,54,0.0,0.0,2550,83,2590
