ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.7_1_Run5,1009.7,10.1,2,48,48576.742037880984,3662.9068264941507,1252,0,5194,1220,1338,0,0,100,48,4.123,1.18,1248,86,2761
Gen_Data_100_0.7_2_Run5,851.87,8.52,2,39,39610.0,3809.119656638936,1966,0,6104,1328,1328,0,0,100,39,0.0,0.0,1663,91,2653
Gen_Data_100_0.7_3_Run5,875.1,8.75,0,40,40604.912280701756,3678.244088753727,2073,0,6077,1201,1229,0,0,100,40,1.053,0.28,1803,83,2203
Gen_Data_100_0.7_4_Run5,849.18,8.49,1,39,39620.88980284632,3751.223948720742,1960,0,6036,1300,1350,0,0,100,39,3.684,0.5,1755,87,2245
Gen_Data_100_0.7_5_Run5,947.65,9.48,2,44,44560.96153846154,3479.760398490522,1677,0,5458,1138,1143,0,0,100,44,1.053,0.05,1454,81,2314
Gen_Data_100_0.7_6_Run5,907.46,9.07,0,42,42639.40241564441,3906.9872973185857,1486,0,5707,1376,1537,0,0,100,42,5.877,1.61,1532,90,2830
Gen_Data_100_0.7_7_Run5,742.48,7.42,4,33,33746.52137445888,3437.1804793925126,1779,0,5572,1198,1394,0,0,100,33,7.068,1.96,1356,92,2529
Gen_Data_100_0.7_8_Run5,871.0,8.71,0,40,40612.69042627533,3688.8997429256183,1533,0,5544,1264,1332,0,0,100,40,2.506,0.68,1463,92,2588
Gen_Data_100_0.7_9_Run5,941.37,9.41,1,44,44560.0,3597.048665743998,1787,0,5688,1059,1059,0,0,100,44,0.0,0.0,1643,93,2475
Gen_Data_100_0.7_10_Run5,944.79,9.45,0,44,44560.0,3319.754593305498,2024,0,5642,1023,1023,0,0,100,44,0.0,0.0,1551,95,2579
