ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_20_0.7_1_Run1,5.23,0.65,0,0,200.0,1410.2926332295976,254,0,1767,538,538,12,0,8,0,0.0
Gen_Data_20_0.7_2_Run1,43.46,5.43,0,2,2180.0,1051.5281414529877,490,0,1633,358,358,12,0,8,2,0.0
Gen_Data_20_0.7_3_Run1,3.97,0.5,0,2,2180.0,1193.6168599395899,36,0,1319,290,290,12,2,8,0,0.0
Gen_Data_20_0.7_4_Run1,42.68,5.34,0,2,2187.0175438596493,1229.2671904516628,234,8,1558,415,455,12,0,8,2,2.857
Gen_Data_20_0.7_5_Run1,24.43,3.05,0,1,1190.0,1313.2138477363708,324,0,1734,428,428,12,0,8,1,0.0
Gen_Data_20_0.7_6_Run1,3.41,0.43,0,1,1190.0,1354.6047544770372,211,0,1664,405,405,12,1,8,0,0.0
Gen_Data_20_0.7_7_Run1,24.21,3.03,1,1,1190.0,1080.3463182417004,597,0,1778,214,214,12,0,8,1,0.0
Gen_Data_20_0.7_8_Run1,4.77,0.6,0,0,200.0,1276.9150168867598,251,0,1631,369,369,12,0,8,0,0.0
Gen_Data_20_0.7_9_Run1,24.18,3.02,0,1,1203.125,1127.7617944114688,471,0,1696,354,417,12,0,8,1,3.571
Gen_Data_20_0.7_10_Run1,3.91,0.49,0,0,211.7669172932331,1311.2340885094825,214,0,1989,362,381,12,0,8,0,2.857
