ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.7_1_Run1,975.33,9.75,4,46,46569.467787114845,3156.103130097801,3394,0,6840,1271,1325,0,0,100,46,2.368,0.54,1726,90,2317
Gen_Data_100_0.7_2_Run1,904.16,9.04,3,41,41608.75,3343.858253054602,3181,0,6840,1258,1303,0,0,100,41,1.316,0.45,1919,99,2619
Gen_Data_100_0.7_3_Run1,927.89,9.28,3,43,43607.64728995969,3047.0152340648838,3486,0,6840,1142,1271,0,0,100,43,4.035,1.29,1779,88,2251
Gen_Data_100_0.7_4_Run1,958.1,9.58,1,45,45601.483004122136,3067.5285266371175,3482,0,6840,1248,1450,0,0,100,45,6.241,2.02,1647,96,2662
Gen_Data_100_0.7_5_Run1,942.78,9.43,0,44,44581.76333470451,2929.705420847821,3610,0,6840,1095,1153,0,0,100,44,3.246,0.58,1748,98,2541
Gen_Data_100_0.7_6_Run1,913.41,9.13,3,42,42632.35065345415,3596.1509896296666,2930,32,6840,1391,1518,0,0,100,42,3.684,1.27,2133,98,2515
Gen_Data_100_0.7_7_Run1,860.52,8.6,3,39,39633.52463768116,2913.8491258008876,3598,0,6840,1053,1093,0,0,100,39,2.193,0.4,1766,100,2350
Gen_Data_100_0.7_8_Run1,904.7,9.05,1,42,42595.28301886792,3127.197003745371,3404,0,6840,1069,1110,0,0,100,42,2.381,0.41,1977,100,2468
Gen_Data_100_0.7_9_Run1,847.02,8.47,2,39,39661.102428450155,3213.3774732928196,3304,0,6840,1259,1399,0,0,100,39,4.449,1.4,1824,95,2063
Gen_Data_100_0.7_10_Run1,899.97,9.0,0,42,42597.878787878784,2874.0084682691013,3660,0,6840,1080,1111,0,0,100,42,2.193,0.31,1716,100,2549
