ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_1,12.314,1.452,1.0,3.0,3197.5356037151705,1380.5016519172855,211.0,0.0,1679.0,372.0,465.0,12.0,0.0,8.0,3.0,7.5
Gen_Data_20_2,8.038,0.9359999999999999,0.0,2.0,2180.0,1490.2559879973774,204.0,0.0,1792.0,377.0,377.0,12.0,0.0,8.0,2.0,0.0
Gen_Data_20_3,10.266,1.202,1.0,1.0,1191.5094339622642,1694.3769546466676,73.0,1.0,1864.0,332.0,340.0,12.0,0.0,8.0,1.0,3.3329999999999997
Gen_Data_20_4,11.392,1.346,0.0,4.0,4160.0,1463.4584802362433,203.0,0.0,1749.0,228.0,228.0,12.0,0.0,8.0,4.0,0.0
Gen_Data_20_5,13.209999999999999,1.568,0.0,3.0,3179.7872340425533,1366.3545921621499,77.0,0.0,1530.0,313.0,359.0,12.0,1.0,8.0,2.0,4.167
Gen_Data_20_6,10.325999999999999,1.214,0.0,4.0,4160.0,1318.9642642184513,52.0,0.0,1452.0,267.0,267.0,12.0,0.0,8.0,4.0,0.0
Gen_Data_20_7,10.17,1.194,1.0,3.0,3170.0,1317.7322771917197,179.0,0.0,1581.0,272.0,272.0,12.0,1.0,8.0,2.0,0.0
Gen_Data_20_8,12.404,1.474,1.0,1.0,1205.0117924528302,1633.0766982540958,234.0,0.0,1963.0,454.0,527.0,12.0,0.0,8.0,1.0,10.0
Gen_Data_20_9,11.166,1.3119999999999998,0.0,2.0,2187.0,1344.8637758725567,163.0,0.0,1599.0,363.0,398.0,12.0,0.0,8.0,2.0,4.167
Gen_Data_20_10,9.232000000000001,1.074,0.0,3.0,3170.0,1556.5098120388725,150.0,0.0,1799.0,289.0,289.0,12.0,0.0,8.0,3.0,0.0
