ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,13015.654166732522,12
Gen_Data_100_2,8995.21774721571,8
Gen_Data_100_3,17907.66187265399,17
Gen_Data_100_4,13931.793052145636,13
Gen_Data_100_5,11958.429319744495,11
Gen_Data_100_6,14908.663598773688,14
Gen_Data_100_7,13983.388377266405,13
Gen_Data_100_8,3042.881737594227,2
Gen_Data_100_9,11984.621704916008,11
Gen_Data_100_10,17990.525290698522,17
