ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,15755.350247638491,10
Gen_Data_500_2,16779.05628673317,11
Gen_Data_500_3,9580.420368408988,4
Gen_Data_500_4,15494.210949339165,10
Gen_Data_500_5,17805.7817926181,12
Gen_Data_500_6,24623.294649523894,19
Gen_Data_500_7,18404.213459425133,13
Gen_Data_500_8,13465.369207744134,8
Gen_Data_500_9,20726.0876875607,15
Gen_Data_500_10,17980.46676711495,12
