ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run2,4109.06,7.9,14,58,62518.15047632838,19413.58991677218,10700,35,32397,9061,9352,0,0,500,58,2.035,0.582,4380,499,6721
Gen_Data_500_0.7_2_Run2,4088.27,7.85,15,62,66535.72974003704,19866.15505418279,10304,21,32400,9763,10295,0,0,500,62,4.172,1.064,4114,500,6989
Gen_Data_500_0.7_3_Run2,3969.17,7.63,17,54,58646.85343049685,19526.1597894249,10586,2,32400,9172,9689,0,0,500,54,4.075,1.034,4381,495,6981
Gen_Data_500_0.7_4_Run2,3846.61,7.45,21,46,50668.40959932118,19780.752092574094,10292,30,32400,9643,10098,0,0,500,46,3.063,0.91,4296,500,6500
Gen_Data_500_0.7_5_Run2,4110.62,7.93,11,51,55629.27944268599,19317.96510305762,10787,16,32400,9301,9705,0,0,500,51,2.91,0.808,4103,500,6219
Gen_Data_500_0.7_6_Run2,3994.67,7.71,17,51,55675.893882339406,19125.82438473063,10975,14,32400,9240,9864,0,0,500,51,5.389,1.248,4119,495,6558
Gen_Data_500_0.7_7_Run2,3964.53,7.64,13,49,53615.728649543234,18827.745330290167,11269,8,32400,9673,10048,0,0,500,49,2.752,0.75,3729,497,6628
Gen_Data_500_0.7_8_Run2,4017.53,7.73,16,56,60602.29862373198,20279.420915693958,9852,14,32400,9813,10214,0,0,500,56,2.442,0.802,3892,500,6873
Gen_Data_500_0.7_9_Run2,4158.78,7.96,13,70,74493.12288245854,18910.665745106606,11288,13,32400,9014,9494,0,0,500,70,3.746,0.96,4499,500,6751
Gen_Data_500_0.7_10_Run2,4071.68,7.88,25,50,54671.09175390814,19671.700043779405,10420,0,32400,9652,10122,0,0,500,50,3.377,0.94,3891,500,7009
