ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run2,3778.34,7.56,21,57,61548.763941087964,20865.14809707408,9183,6,32400,9287,9723,0,0,500,57,2.774,0.872,6541,500,7895
Gen_Data_500_0.7_2_Run2,3976.43,7.95,19,65,69571.01380622384,20750.46515231059,9364,24,32400,9828,10622,0,0,500,65,5.607,1.588,6286,497,8093
Gen_Data_500_0.7_3_Run2,3504.56,7.01,14,50,54691.317715989324,20723.94736179681,9305,9,32400,9426,10052,0,0,500,50,4.549,1.252,6243,488,7828
Gen_Data_500_0.7_4_Run2,3689.23,7.38,18,55,59560.258993059324,20309.066328313533,9707,0,32400,9298,9694,0,0,500,55,2.909,0.792,6247,497,7416
Gen_Data_500_0.7_5_Run2,3741.18,7.48,16,45,49689.41838286557,20628.26867873744,9360,35,32400,9324,9760,0,0,500,45,2.878,0.872,6155,500,7811
Gen_Data_500_0.7_6_Run2,4013.72,8.03,17,56,60652.2523239792,20163.894184304463,9895,18,32400,9222,9905,0,0,500,56,4.69,1.366,5822,494,7888
Gen_Data_500_0.7_7_Run2,3706.51,7.41,18,56,60566.313530366955,20574.37242214514,9466,17,32400,9354,9694,0,0,500,56,3.51,0.68,5843,497,7288
Gen_Data_500_0.7_8_Run2,3744.67,7.49,21,57,61603.92958408403,21215.123108854932,8848,9,32400,9730,10253,0,0,500,57,3.885,1.046,6546,499,7776
Gen_Data_500_0.7_9_Run2,3869.98,7.74,13,78,82338.26241907952,19880.5221088677,10280,72,32400,8959,9280,0,0,500,78,2.973,0.642,6437,498,7305
Gen_Data_500_0.7_10_Run2,3876.15,7.75,21,57,61527.710688647116,20883.022606745373,9159,7,32400,9423,9678,0,0,500,57,2.575,0.51,6015,499,8085
