ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.5_1_Run3,2376.78,19.8,8,33,35745.73155225755,11691.27251244211,1258,14,14302,4910,5187,180,0,120,33,5.048,0.9233333333333333,1747,37,855
Gen_Data_300_0.5_2_Run3,2373.93,19.78,12,31,33936.43942770694,11845.46896168562,1072,48,14281,6123,7357,180,0,120,31,13.879,4.113333333333333,1837,33,694
Gen_Data_300_0.5_3_Run3,2387.09,19.89,12,36,38863.48573847557,11695.876593926962,1172,32,14205,5672,6620,180,0,120,36,13.17,3.16,1858,37,718
Gen_Data_300_0.5_4_Run3,2361.64,19.68,17,27,29950.97560438353,11514.122149344268,1146,24,14045,5578,6347,180,0,120,27,10.649,2.5633333333333335,1521,46,1111
Gen_Data_300_0.5_5_Run3,2398.24,19.98,11,35,37897.12982841929,12269.580010920457,777,23,14380,5534,6713,180,0,120,35,12.265,3.93,1883,43,1143
Gen_Data_300_0.5_6_Run3,2405.58,20.04,12,33,35853.96470858698,11821.72027070001,1216,28,14374,5347,6205,180,0,120,33,9.679,2.86,1976,38,1006
Gen_Data_300_0.5_7_Run3,2399.23,19.99,10,46,48737.676643469786,12040.685442266842,1072,28,14406,5562,6315,180,0,120,46,9.088,2.51,1789,40,922
Gen_Data_300_0.5_8_Run3,2405.19,20.04,9,46,48827.92074735627,12069.056344288167,954,19,14308,6246,7486,180,0,120,46,14.189,4.133333333333334,1644,25,523
Gen_Data_300_0.5_9_Run3,2403.04,20.02,10,27,29922.031455560842,11820.688979589246,1120,10,14334,5963,6890,180,0,120,27,12.731,3.09,1703,37,964
Gen_Data_300_0.5_10_Run3,2384.4,19.87,9,38,40870.951039015534,11907.862681804596,1089,20,14323,5538,6509,180,0,120,38,12.605,3.236666666666667,1647,37,850
