ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,3531.92,29.43,25,14,17219.077743039008,12973.306625117604,1373,39,15798,8774,7640,300,0,120,14,14.575
Gen_Data_300_2,3492.4,29.1,26,19,21986.96381033139,13049.215232733213,1232,10,15708,8605,6440,300,0,120,19,9.45
Gen_Data_300_3,3476.89,28.97,17,20,23109.348820237443,12799.728375764204,1354,76,15558,8405,7276,300,0,120,20,16.091
Gen_Data_300_4,3580.16,29.83,23,25,27969.341229474725,13028.549299960221,1203,8,15635,8398,6709,300,0,120,25,12.65
Gen_Data_300_5,3576.06,29.8,22,15,18025.07742045392,13086.760165322257,1136,19,15663,8167,6558,300,0,120,15,11.633
Gen_Data_300_6,3565.38,29.71,29,16,19124.515526595536,13259.245983463912,1096,30,15793,9399,7857,300,1,120,15,16.048
Gen_Data_300_7,3574.46,29.79,27,17,19996.255874900784,12807.599083948828,1229,7,15481,9089,6483,300,1,120,16,10.424
Gen_Data_300_8,3543.69,29.53,27,27,30029.00149438074,12976.41289744499,1489,28,15844,8776,7391,300,5,120,22,16.56
Gen_Data_300_9,3575.59,29.8,19,30,32979.08031357321,12653.012866401765,1499,68,15535,8486,6880,300,0,120,30,13.316
Gen_Data_300_10,3572.72,29.77,18,11,14233.579877364838,13338.375390874973,878,54,15678,9147,8011,300,0,120,11,17.097
