ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_1,5709.516666666666,29.383333333333336,42.0,15.333333333333334,18778.183306149804,12678.328030476163,970.0,213.0,15093.666666666666,9135.0,8898.0,240.0,0.0,180.0,15.333333333333334,24.01
Gen_Data_300_2,5671.213333333333,29.14,35.666666666666664,18.0,21440.929754721587,12721.346090734025,977.6666666666666,197.33333333333334,15122.0,8987.666666666666,8745.333333333334,240.0,0.0,180.0,18.0,23.729
Gen_Data_300_3,5627.920000000001,28.703333333333333,43.0,17.333333333333332,20776.967226427147,12785.607254361714,914.6666666666666,148.0,15131.333333333334,8473.333333333334,8781.333333333334,240.0,0.0,180.0,17.333333333333332,24.555333333333333
Gen_Data_300_4,5685.723333333334,29.153333333333336,36.333333333333336,17.666666666666668,20976.773591732293,12753.098754380704,848.0,135.0,15035.0,8837.333333333334,7989.0,240.0,1.0,180.0,16.666666666666668,20.577
Gen_Data_300_5,5689.326666666667,29.180000000000003,35.666666666666664,16.0,19449.555140373468,12780.365066428212,916.0,153.0,15137.0,8865.0,8795.333333333334,240.0,0.0,180.0,16.0,26.135666666666665
Gen_Data_300_6,5705.106666666667,29.27,41.0,18.666666666666668,22053.29389708412,12978.9743385431,755.3333333333334,93.0,15154.666666666666,9025.666666666666,8734.0,240.0,0.0,180.0,18.666666666666668,23.887333333333334
Gen_Data_300_7,5701.06,29.30666666666667,31.0,13.333333333333334,16670.774362611006,12821.178770908298,850.3333333333334,107.0,15113.666666666666,8243.0,7786.333333333333,240.0,0.0,180.0,13.333333333333334,20.156333333333333
Gen_Data_300_8,5707.953333333334,29.013333333333332,36.666666666666664,21.0,24238.663526565884,12756.745236856985,988.3333333333334,145.33333333333334,15155.333333333334,8177.333333333333,7302.666666666667,240.0,0.0,180.0,21.0,17.674666666666667
Gen_Data_300_9,5709.34,28.94333333333333,37.0,15.333333333333334,18710.98167797992,12670.130091471496,983.6666666666666,170.66666666666666,15096.0,8545.0,8007.666666666667,240.0,0.0,180.0,15.333333333333334,21.845333333333333
Gen_Data_300_10,5737.87,29.383333333333336,42.0,15.666666666666666,19018.820215438132,12574.954326698104,1160.6666666666667,226.66666666666666,15182.333333333334,8688.333333333334,8067.666666666667,240.0,0.0,180.0,15.666666666666666,20.41433333333333
