ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_0.7_1,3398.2,11.4,20,58,60467.77399419836,16030.233910457977,1771,0,19078,5047,5253,2,2,298,56,2.537
Gen_Data_300_0.7_21,2753.39,9.24,18,65,67508.99171297134,16037.518550754827,1764,0,19060,5195,5757,2,0,298,65,6.672
Gen_Data_300_0.7_41,2995.25,10.02,17,54,56545.85746994463,15669.28269076339,2106,0,19080,5466,5774,1,1,299,53,3.931
Gen_Data_300_0.7_61,2361.71,7.98,12,56,58506.50210331176,15220.756817775986,2554,0,19078,5101,5308,4,3,296,53,3.448
Gen_Data_300_0.7_81,4246.09,14.2,28,58,60549.30971765975,15711.946910891107,2083,0,19078,5242,5745,1,0,299,58,7.231
