ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,8359.36,60.08,18,14,17062.563977989532,11324.714122033596,1297,36,14073,7989,6271,300,0,120,14,11.124
Gen_Data_300_2,8510.46,60.08,9,23,26190.47698773537,11562.36376004969,1313,182,14268,8761,8137,300,0,120,23,20.72
Gen_Data_300_3,8371.32,60.08,12,17,20202.231960071338,11286.467085998289,1181,244,13902,8677,7729,300,0,120,17,15.68
Gen_Data_300_4,8269.25,60.07,15,16,19180.379674694417,11452.71036393763,1140,149,14038,8691,7396,300,0,120,16,14.418
Gen_Data_300_5,8435.09,60.07,15,23,26014.728835895072,11766.660759120876,978,161,14138,8502,6932,300,0,120,23,10.08
Gen_Data_300_6,8494.07,60.07,14,15,18223.067006826677,11563.93522625135,1007,156,14008,8429,7228,300,0,120,15,15.413
Gen_Data_300_7,8440.45,60.07,6,31,33935.275797216,11699.972595642588,1019,119,14073,8815,6881,300,0,120,31,12.151
Gen_Data_300_8,8432.25,60.08,12,23,26261.363385378776,11832.593247352597,861,144,14093,9895,8757,300,0,120,23,20.018
Gen_Data_300_9,8479.37,60.08,13,21,24229.40842811033,11466.086012027163,1243,151,14122,8678,7614,300,0,120,21,16.696
Gen_Data_300_10,8459.54,60.08,4,29,32016.411059114027,11290.47083330232,1378,158,14041,8283,6738,300,0,120,29,11.861
