ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_0.7_1_Run1,1822.05,6.07,12,54,56594.853323817835,13753.281966934206,3209,0,18286,5388,5702,0,0,300,54,3.485
Gen_Data_300_0.7_2_Run1,1878.49,6.26,11,55,57602.50425107336,13639.359238891868,3331,0,18288,5496,5918,0,0,300,55,4.969
Gen_Data_300_0.7_3_Run1,1755.76,5.85,9,55,57616.21950924934,13767.568577417436,3086,0,18168,4956,5379,0,0,300,55,4.936
Gen_Data_300_0.7_4_Run1,1553.79,5.18,7,50,52605.46127630592,14096.734342760605,2686,0,18130,5647,6013,0,0,300,50,4.146
Gen_Data_300_0.7_5_Run1,1678.31,5.59,15,55,57631.38507395298,13151.850418329263,4089,0,18542,4780,5264,0,0,300,55,5.21
Gen_Data_300_0.7_6_Run1,1797.92,5.99,8,40,42676.76312829665,13593.370729959544,3432,0,18421,5523,5784,0,0,300,40,2.478
Gen_Data_300_0.7_7_Run1,1717.29,5.72,10,50,52616.22408438504,13260.84144701271,3448,0,18047,5247,5612,0,0,300,50,5.045
Gen_Data_300_0.7_8_Run1,1819.22,6.06,11,60,62487.534040717714,13286.370757876555,3681,0,18245,5232,5528,0,0,300,60,4.012
Gen_Data_300_0.7_9_Run1,1825.0,6.08,13,47,49653.84983140403,13617.42214026691,3309,0,18272,5608,6115,0,0,300,47,5.06
Gen_Data_300_0.7_10_Run1,1762.92,5.88,11,56,58503.18315221767,13091.003753947381,4060,0,18461,4980,5202,0,0,300,56,2.664
Gen_Data_300_0.7_11_Run1,1758.65,5.86,11,54,56535.446760962535,13302.518234996089,3492,3,18117,5086,5364,0,0,300,54,3.138
Gen_Data_300_0.7_12_Run1,1635.12,5.45,12,45,47599.920320268684,13758.651762659401,3112,0,18254,5290,5486,0,0,300,45,1.572
Gen_Data_300_0.7_13_Run1,1730.57,5.77,14,60,62530.543466969466,13425.89296789107,3166,0,17888,5073,5449,0,0,300,60,4.32
Gen_Data_300_0.7_14_Run1,1731.47,5.77,10,52,54659.95703594357,13854.155526833076,2898,0,18087,5578,6212,0,0,300,52,6.527
Gen_Data_300_0.7_15_Run1,1750.19,5.83,8,49,51552.47836747431,13829.701287624193,2947,0,18125,5672,5846,0,0,300,49,2.167
Gen_Data_300_0.7_16_Run1,1767.98,5.89,10,53,55575.15494615006,13279.679911741545,3738,0,18332,4885,5216,0,0,300,53,4.473
Gen_Data_300_0.7_17_Run1,1591.52,5.31,13,51,53576.9291002169,13419.690291419487,3519,0,18277,5199,5479,0,0,300,51,3.944
Gen_Data_300_0.7_18_Run1,1716.26,5.72,13,49,51732.294337327716,13412.68290402842,3588,1,18332,5407,6029,0,0,300,49,5.746
Gen_Data_300_0.7_19_Run1,1659.72,5.53,17,52,54596.528942911216,13311.454498811241,3528,1,18165,4729,5068,0,0,300,52,4.242
Gen_Data_300_0.7_20_Run1,1615.78,5.39,8,50,52615.45731910366,13634.375532716376,3209,0,18189,5269,5452,0,0,300,50,1.96
