ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run1,2317.93,7.73,15,81,83498.02572627341,14541.355303291088,4396,6,20160,4605,5485,0,0,300,81,12.247,2.933333333333333,7897,264,8481
Gen_Data_300_0.7_2_Run1,2587.48,8.62,15,97,99234.27663612111,14767.078595318704,4253,0,20160,4117,4698,0,0,300,97,7.411,1.9366666666666668,8465,263,7973
Gen_Data_300_0.7_3_Run1,2797.7,9.32,13,85,87325.1643084803,15128.186546026162,3847,22,20159,4710,5262,0,0,300,85,6.987,1.84,7863,270,8124
Gen_Data_300_0.7_4_Run1,2740.44,9.13,17,99,101159.55127011563,14391.227123119741,4627,22,20160,3955,4369,0,0,300,99,4.694,1.38,8227,283,8273
Gen_Data_300_0.7_5_Run1,2847.79,9.49,16,106,108089.31245108298,14657.199420701665,4410,3,20160,3968,4328,0,0,300,106,4.599,1.2,8150,257,8432
Gen_Data_300_0.7_6_Run1,2824.14,9.41,15,87,89345.22481170895,14533.34711376342,4448,21,20160,4361,5066,0,0,300,87,8.408,2.35,7893,282,8460
Gen_Data_300_0.7_7_Run1,2387.57,7.96,14,88,90371.04772102888,15002.147642394584,3964,15,20148,4761,5618,0,0,300,88,8.338,2.8566666666666665,7779,258,7140
Gen_Data_300_0.7_8_Run1,2302.77,7.67,16,85,87347.04383692077,15120.750855019349,3848,16,20160,4756,5410,0,0,300,85,8.248,2.18,7817,271,8591
Gen_Data_300_0.7_9_Run1,2599.48,8.66,15,87,89316.67804384707,14765.97217393047,4210,0,20160,4273,4858,0,0,300,87,6.385,1.95,7890,268,8292
Gen_Data_300_0.7_10_Run1,2438.24,8.13,13,88,90234.02164567634,15037.407507740354,3934,7,20160,4678,5108,0,0,300,88,5.806,1.4333333333333333,8358,272,8199
