ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_1,20058.868,59.128,49.2,40.4,45832.8098156185,20103.560333456397,2019.6,323.4,24448.2,16649.4,13502.6,500.0,0.0,300.0,40.4,20.685200000000002
Gen_Data_500_2,19753.460000000003,58.88599999999999,53.6,43.8,49174.10690481299,20094.803946899938,2154.6,274.8,24559.8,16549.0,13456.0,500.0,0.0,300.0,43.8,20.955800000000004
Gen_Data_500_3,19911.15,59.001999999999995,44.8,42.8,48090.7922801639,19776.123446464742,2532.2,336.2,24619.4,15834.8,12224.8,500.0,1.0,300.0,41.8,17.943999999999996
Gen_Data_500_4,19735.344,58.645999999999994,57.0,30.8,36348.92681668524,20182.8597004337,2070.6,348.4,24617.8,16509.0,13531.8,500.0,0.0,300.0,30.8,19.950200000000002
Gen_Data_500_5,19893.018,58.358000000000004,47.8,27.6,33115.211952296784,19983.168290558162,2209.0,300.8,24584.4,16218.4,12740.6,500.0,0.0,300.0,27.6,18.705
Gen_Data_500_6,19938.96,59.04600000000001,53.0,31.0,36515.15167683643,20029.29573263058,2315.4,309.2,24717.8,16487.2,12986.2,500.0,1.0,300.0,30.0,19.801
Gen_Data_500_7,19937.228,59.04600000000001,46.6,46.6,51886.80170261014,19685.610017672167,2651.0,306.6,24622.0,15880.2,12396.2,500.0,0.0,300.0,46.6,17.9096
Gen_Data_500_8,19760.76,58.852,58.2,41.0,46439.50238376368,20141.869748881312,2120.2,312.6,24584.2,16532.0,13766.8,500.0,0.0,300.0,41.0,21.145000000000003
Gen_Data_500_9,19821.108,58.84400000000001,42.0,43.0,48383.306567236315,20197.97137420792,2206.2,346.0,24718.8,16823.8,13761.4,500.0,1.0,300.0,42.0,19.582600000000003
Gen_Data_500_10,20126.924,59.128,51.8,39.6,45013.90155543392,19729.01052927867,2401.6,342.0,24465.6,16037.0,12944.6,500.0,0.0,300.0,39.6,20.7166
