ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_1,14262.072,60.116,22.2,6.4,11475.941816734847,27132.140047965757,2175.2,31.8,31825.4,10886.0,11554.4,300.0,0.0,200.0,6.4,4.6678
Gen_Data_500_2,14461.622,60.126,25.4,4.6,9748.85508544469,27074.51778056648,1726.2,44.0,31314.2,11090.2,12024.4,300.0,0.0,200.0,4.6,5.7664
Gen_Data_500_3,14338.815999999997,60.122,20.6,3.4,8481.992684413493,26844.197597505387,1842.2,22.6,31204.2,10152.0,10693.0,300.0,0.0,200.0,3.4,4.5076
Gen_Data_500_4,14006.507999999998,60.076,27.4,6.4,11507.601693725843,26839.526474024442,2273.2,56.6,31618.6,10352.4,11095.4,300.0,0.0,200.0,6.4,5.1926000000000005
Gen_Data_500_5,14379.538,60.096000000000004,25.2,2.4,7580.375533241278,26901.523806355777,2403.0,53.8,31817.0,11708.0,12685.2,300.0,0.0,200.0,2.4,6.7304
Gen_Data_500_6,14092.972,60.122,26.4,5.4,10584.376989927981,27060.54993375357,2006.0,44.4,31572.4,11341.4,12541.8,300.0,0.0,200.0,5.4,7.5714
Gen_Data_500_7,14471.216,60.088,28.0,7.0,12090.996995491545,27186.499972839396,1911.0,11.8,31604.6,10461.2,11118.2,300.0,0.0,200.0,7.0,4.0973999999999995
Gen_Data_500_8,14502.152000000002,60.102,24.2,5.0,10063.752900335563,27035.39197790841,2208.4,36.6,31766.6,10836.4,11403.6,300.0,0.0,200.0,5.0,3.6450000000000005
Gen_Data_500_9,14077.820000000002,60.06999999999999,29.2,8.6,13744.359605985976,26968.30198886559,2397.0,63.6,31850.2,11288.2,12380.6,300.0,0.0,200.0,8.6,7.373399999999999
Gen_Data_500_10,14186.863999999998,59.932,24.4,1.6,6781.802896328938,26941.272159149776,2227.4,39.0,31698.4,11432.6,12366.8,300.0,0.0,200.0,1.6,6.636600000000001
