ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.5_1_Run2,2372.82,19.77,18,30,32900.85713668378,11961.09255937128,778,43,14118,5019,5719,180,0,120,30,9.754,2.3333333333333335,1167,40,1125
Gen_Data_300_0.5_2_Run2,2378.37,19.82,20,28,31011.43948460782,12087.34853655791,780,10,14258,6259,7645,180,0,120,28,15.974,4.62,1271,37,900
Gen_Data_300_0.5_3_Run2,2393.33,19.94,14,32,34914.45030877823,11860.580623470209,903,60,14131,5807,6857,180,0,120,32,12.401,3.5,1216,40,880
Gen_Data_300_0.5_4_Run2,2350.51,19.58,18,24,26996.30807766866,11911.896743773832,960,31,14271,5698,6707,180,0,120,24,11.195,3.3633333333333333,1071,48,1136
Gen_Data_300_0.5_5_Run2,2398.7,19.99,12,33,35875.563929452095,12022.328610199287,910,61,14287,5534,6470,180,0,120,33,10.464,3.12,1338,51,1115
Gen_Data_300_0.5_6_Run2,2391.13,19.92,11,31,33879.41110708253,11869.613994268797,1075,68,14309,5374,6244,180,0,120,31,9.365,2.9,1195,45,977
Gen_Data_300_0.5_7_Run2,2406.4,20.05,11,44,46734.089388067114,12197.714204793521,836,0,14344,5582,6268,180,0,120,44,8.411,2.2866666666666666,965,46,999
Gen_Data_300_0.5_8_Run2,2396.41,19.97,8,53,55680.07648432388,12329.879188717558,657,22,14261,6132,7139,180,0,120,53,12.905,3.3566666666666665,1064,30,613
Gen_Data_300_0.5_9_Run2,2407.66,20.05,13,26,29009.264137952367,11770.226801462355,1062,72,14237,6087,7357,180,0,120,26,14.45,4.233333333333333,1137,40,1001
Gen_Data_300_0.5_10_Run2,2407.83,20.06,8,40,42800.61739846213,11870.981882660655,991,36,14196,5470,6395,180,0,120,40,10.655,3.0833333333333335,1171,34,728
