ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,859.33,20.04,6,10,11004.764617182824,3827.037568692234,327,51,4613,2754,2291,100,0,40,10,11.137
Gen_Data_100_2,868.99,20.03,7,9,10113.11836816767,3795.6344734294894,259,52,4520,2717,2630,100,0,40,9,20.047
Gen_Data_100_3,868.88,20.04,5,9,10042.526881113148,4050.235057501433,252,68,4766,2804,2501,100,1,40,8,17.104
Gen_Data_100_4,864.93,20.04,2,14,14969.484059310611,3821.674412862464,326,32,4582,2479,2271,100,0,40,14,15.743
Gen_Data_100_5,872.01,20.03,5,6,7079.307707281482,4102.4999567429495,283,27,4866,2831,2451,100,0,40,6,15.451
Gen_Data_100_6,870.03,20.06,8,12,13049.029394028285,3850.9102099600295,421,51,4713,2727,2572,100,1,40,11,19.851
Gen_Data_100_7,858.26,20.03,3,10,11007.016935502277,4042.440486035451,177,27,4667,2841,2335,100,0,40,10,15.217
Gen_Data_100_8,879.91,20.05,5,9,10061.210999431885,3745.919585661946,347,50,4557,2447,2274,100,0,40,9,14.449
Gen_Data_100_9,864.75,20.04,7,9,10140.961081518864,3997.499672932809,182,109,4644,3138,3006,100,0,40,9,19.573
Gen_Data_100_10,867.28,20.05,9,8,9035.713776173636,3873.8006664874597,453,61,4790,2497,2188,100,1,40,7,11.667
