ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_0.5_1_Run1,135.93,0.0,0,26,26847.469240117058,3847.426875555416,355,107,4574,2257,2137,0,26,100,0,16.046
Gen_Data_100_0.5_2_Run1,181.75,0.0,0,19,19972.083690411226,4096.573948556967,186,20,4696,2276,2426,0,19,100,0,18.802
Gen_Data_100_0.5_3_Run1,123.39,0.0,0,23,23883.32713037591,3926.7957323482124,226,71,4544,2158,1966,0,23,100,0,14.054
Gen_Data_100_0.5_4_Run1,199.49,0.0,0,24,24886.41839130035,3824.883977778977,286,14,4495,2374,2061,0,24,100,0,13.278
Gen_Data_100_0.5_5_Run1,137.92,0.0,0,14,14962.142113374,3732.387720594498,372,3,4543,1977,1814,0,14,100,0,13.821
Gen_Data_100_0.5_6_Run1,105.27,0.0,0,24,24902.638554552603,3993.5243468961576,276,3,4654,2275,2224,0,24,100,0,18.704
Gen_Data_100_0.5_7_Run1,99.32,0.0,0,20,20982.312111553412,3836.7710765060287,147,0,4390,1925,2009,0,20,100,0,16.996
Gen_Data_100_0.5_8_Run1,215.85,0.0,0,18,18998.743954406087,3973.1839745670527,211,40,4605,2140,2156,0,18,100,0,16.207
Gen_Data_100_0.5_9_Run1,119.13,0.0,0,20,20944.276323007594,3827.449940183367,278,65,4512,2169,2057,0,20,100,0,13.053
Gen_Data_100_0.5_10_Run1,93.43,0.0,0,22,22895.385729360685,3933.2684487795036,274,69,4602,1940,1672,0,22,100,0,11.116
