ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_1,4.413333333333333,0.5533333333333333,1.0,4.0,4171.0,1583.8982874571223,194.0,0.0,1858.0,500.0,372.0,20.0,0.0,8.0,4.0,4.167
Gen_Data_20_2,17.996666666666666,2.25,0.0,4.0,4162.0,1192.3057151629998,594.6666666666666,0.0,1868.3333333333333,463.0,315.0,20.0,2.0,8.0,2.0,1.852
Gen_Data_20_3,13.853333333333333,1.7299999999999998,1.0,3.0,3181.0204081632655,1219.8596356262483,314.0,54.0,1622.0,510.0,373.0,20.0,3.0,8.0,0.0,0.0
Gen_Data_20_4,11.063333333333333,1.3833333333333335,0.0,2.0,2184.5238095238096,1357.3039339699403,363.0,0.0,1815.0,514.0,368.0,20.0,1.0,8.0,1.0,4.167
Gen_Data_20_5,10.81,1.3499999999999999,0.3333333333333333,3.3333333333333335,3527.055030666071,1479.9146488821316,231.33333333333334,19.333333333333332,1798.0,607.3333333333334,600.0,20.0,1.0,8.0,2.3333333333333335,10.277999999999999
Gen_Data_20_6,4.253333333333334,0.5333333333333333,1.0,2.0,2190.285714285714,1606.8788793651938,147.0,0.0,1844.0,548.0,395.0,20.0,0.0,8.0,2.0,4.167
Gen_Data_20_7,5.4799999999999995,0.6866666666666666,1.0,5.0,5153.155241935484,1340.4617993981287,563.0,0.0,1981.0,439.0,315.0,20.0,2.0,8.0,3.0,3.333
Gen_Data_20_8,5.823333333333333,0.7266666666666667,0.0,3.0,3177.4545454545455,1436.4301559260666,290.0,28.0,1815.0,513.0,440.0,20.0,2.0,8.0,1.0,8.333
Gen_Data_20_9,4.916666666666667,0.6166666666666667,1.0,3.0,3207.4946512623014,1522.8687978330465,273.0,0.0,1881.0,571.0,502.0,20.0,2.0,8.0,1.0,8.333
Gen_Data_20_10,5.076666666666667,0.63,2.0,4.0,4175.73972122381,1348.2553325041126,444.0,0.0,1875.0,462.0,434.0,20.0,2.0,8.0,2.0,15.278
