ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,22554.687013723946,17
Gen_Data_500_2,27687.35385395806,22
Gen_Data_500_3,16498.632446757856,11
Gen_Data_500_4,16489.38186718624,11
Gen_Data_500_5,22824.434882369602,17
Gen_Data_500_6,30503.652653442565,25
Gen_Data_500_7,25477.87523788823,20
Gen_Data_500_8,20428.285904426953,15
Gen_Data_500_9,31543.677714596182,26
Gen_Data_500_10,27769.167759895146,22
