ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_1,7672.486,60.010000000000005,28.2,28.2,31170.415035111433,12357.171605174686,561.8,25.0,14300.8,5236.2,6248.0,180.0,0.0,120.0,28.2,11.7396
Gen_Data_300_2,7723.790000000001,59.9,29.6,29.2,32136.852976893966,12575.703589323073,561.8,26.8,14514.0,5923.2,6928.6,180.0,0.0,120.0,29.2,11.9582
Gen_Data_300_3,7595.6759999999995,59.136,31.6,32.0,34999.24660002878,12648.238347106622,480.4,66.2,14483.8,6148.8,7581.6,180.0,0.0,120.0,32.0,16.2986
Gen_Data_300_4,7728.623999999999,60.06,35.2,22.2,25210.775764326838,12582.172515294718,464.4,27.8,14456.6,5600.2,6637.6,180.0,0.0,120.0,22.2,13.322999999999999
Gen_Data_300_5,7648.76,59.955999999999996,36.6,19.8,22851.214140739263,12474.758159091773,517.8,27.8,14410.0,5550.6,6509.4,180.0,0.0,120.0,19.8,12.250399999999999
Gen_Data_300_6,7600.151999999999,59.838,34.8,23.0,26105.93160004923,12567.341736192098,439.8,38.2,14401.4,6374.8,7958.2,180.0,0.0,120.0,23.0,18.8722
Gen_Data_300_7,7588.034,59.584,34.8,26.4,29430.703676952817,12577.557167413219,455.6,76.8,14420.2,5829.6,7108.2,180.0,0.0,120.0,26.4,14.765800000000002
Gen_Data_300_8,7625.522,59.694,29.6,22.0,24971.889789365283,12553.462041764007,538.4,24.6,14489.4,5515.4,6373.8,180.0,1.0,120.0,21.0,12.2
Gen_Data_300_9,7527.106,59.062,36.0,30.8,33801.405354515904,12641.6384787959,489.2,27.4,14495.0,5880.6,7209.0,180.0,0.0,120.0,30.8,16.1502
Gen_Data_300_10,7536.054000000001,58.846000000000004,36.2,21.6,24619.16861687388,12660.088156646569,459.4,25.6,14527.6,5576.2,6514.8,180.0,0.0,120.0,21.6,12.3166
