ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run2,2379.41,19.83,12,3,6043.153815092286,15464.872960961466,2158,1,19145,5763,6072,180,0,120,3,3.167,1.03,2017,52,1528
Gen_Data_300_0.7_2_Run2,2378.0,19.82,8,2,5039.043708123147,15706.517819815988,2205,10,19440,6864,7176,180,0,120,2,3.945,1.04,1905,43,1101
Gen_Data_300_0.7_3_Run2,2390.29,19.92,10,2,5053.977617427758,15487.094371872972,2097,1,19120,6733,7128,180,0,120,2,5.54,1.3166666666666667,1704,48,962
Gen_Data_300_0.7_4_Run2,2368.79,19.74,10,0,3042.4678637542,15094.710266697126,2621,0,19265,6297,6510,180,0,120,0,1.981,0.71,2214,56,1756
Gen_Data_300_0.7_5_Run2,2403.98,20.03,16,4,7036.4681534868305,15632.691106094195,2173,11,19320,6385,6765,180,0,120,4,3.903,1.2666666666666666,2298,52,1165
Gen_Data_300_0.7_6_Run2,2397.42,19.98,11,1,4033.1673825426037,15497.530044499314,2393,1,19411,6204,6431,180,0,120,1,2.285,0.7566666666666667,2117,51,1292
Gen_Data_300_0.7_7_Run2,2407.02,20.06,15,3,6127.548133397304,15711.50987645628,1855,19,19095,6981,7680,180,0,120,3,7.125,2.33,1870,48,1103
Gen_Data_300_0.7_8_Run2,2403.28,20.03,13,0,3131.3889439662516,16020.814914615548,1783,26,19354,7495,8210,180,0,120,0,6.75,2.3833333333333333,1501,35,1008
Gen_Data_300_0.7_9_Run2,2406.97,20.06,10,0,3051.8775931583205,15836.372448285045,2078,4,19462,6723,6997,180,0,120,0,3.982,0.9133333333333333,1810,26,643
Gen_Data_300_0.7_10_Run2,2392.55,19.94,16,6,9008.280574566503,15627.650406444487,2069,17,19218,6394,6757,180,0,120,6,3.79,1.21,2565,38,716
