BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_0.7_1,3309.096666666667,6.62,13.0,54.0,58574.47758144219,23485.003237116063,4706.0,0.0,30515.0,9481.0,9820.0,0.0,0.0,500.0,54.0,2.76
Gen_Data_500_0.7_2,3158.7233333333334,6.313333333333333,14.0,68.66666666666667,73186.85059944559,23807.907725421177,4581.0,1.0,30638.666666666668,9554.666666666666,10308.666666666666,0.0,0.0,500.0,68.66666666666667,5.085333333333334
Gen_Data_500_0.7_3,3143.7066666666665,6.29,21.333333333333332,52.666666666666664,57292.24269217791,23072.61409346247,5611.0,2.0,31015.0,9220.333333333334,9715.0,0.0,0.0,500.0,52.666666666666664,3.4923333333333333
Gen_Data_500_0.7_4,2879.1133333333332,5.760000000000001,17.333333333333332,50.0,54610.14161982104,23890.795283757452,4755.333333333333,0.0,30989.666666666668,9338.666666666666,9655.666666666666,0.0,0.0,500.0,50.0,2.7366666666666664
Gen_Data_500_0.7_5,4311.783333333334,8.623333333333333,21.0,44.0,48701.352346842534,23040.723288925947,5469.0,0.0,30882.0,9321.0,9753.0,0.0,0.0,500.0,44.0,3.48
Gen_Data_500_0.7_6,3842.09,7.683333333333334,19.0,57.0,61639.81365327613,23089.5483207224,5285.0,0.0,30664.0,9349.0,9966.0,0.0,0.0,500.0,57.0,4.966
Gen_Data_500_0.7_7,3747.41,7.496666666666666,25.666666666666668,59.0,63601.96602289256,23724.588494963555,4893.333333333333,0.0,30917.666666666668,9524.0,10103.0,0.0,0.0,500.0,59.0,4.929666666666667
Gen_Data_500_0.7_8,3406.9366666666665,6.816666666666666,27.0,58.0,62598.86194346341,23625.371907530178,4794.0,0.0,30706.0,9817.0,10465.0,0.0,0.0,500.0,58.0,4.226
Gen_Data_500_0.7_9,3054.0699999999997,6.109999999999999,16.0,62.0,66568.76098305236,23243.44973152115,5157.0,5.0,30677.0,9239.0,9846.0,0.0,0.0,500.0,62.0,4.076
Gen_Data_500_0.7_10,4122.1466666666665,8.243333333333332,18.0,52.0,56670.86623128826,23503.140605697332,5032.0,0.0,30874.0,9642.0,10271.0,0.0,0.0,500.0,52.0,4.397
