BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_0.7_1,1201.1233333333332,0.0,0.0,2.6666666666666665,8110.1780912330205,23604.53276865878,995.6666666666666,134.66666666666666,27134.0,10760.0,12684.666666666666,0.0,2.6666666666666665,500.0,0.0,10.594666666666667
Gen_Data_500_0.7_2,1201.1733333333334,0.0,0.0,6.333333333333333,11817.553577294093,24437.195307909627,1004.0,115.0,27939.0,11300.0,13458.666666666666,0.0,6.333333333333333,500.0,0.0,13.129
Gen_Data_500_0.7_3,1201.13,0.0,0.0,2.3333333333333335,7778.738950760984,23491.725907349926,1067.0,80.33333333333333,27079.666666666668,10401.0,12255.0,0.0,2.3333333333333335,500.0,0.0,12.009666666666668
Gen_Data_500_0.7_4,1201.6499999999999,0.0,0.0,1.6666666666666667,7010.037281233945,24038.99594246274,1089.0,73.0,27659.333333333332,10665.0,12313.333333333334,0.0,1.6666666666666667,500.0,0.0,9.448333333333334
Gen_Data_500_0.7_5,1201.42,0.0,0.0,0.3333333333333333,5635.738543034221,23974.423493943254,1028.6666666666667,56.666666666666664,27538.333333333332,10404.0,11725.0,0.0,0.3333333333333333,500.0,0.0,8.525333333333334
Gen_Data_500_0.7_6,1201.0633333333335,0.0,0.0,0.0,5364.705596926031,23881.55587209675,838.6666666666666,53.333333333333336,27258.333333333332,10670.0,12259.333333333334,0.0,0.0,500.0,0.0,11.171999999999999
Gen_Data_500_0.7_7,1201.1733333333332,0.0,0.0,0.6666666666666666,6178.591983243223,23663.113725177984,963.6666666666666,105.66666666666667,27149.0,10954.0,13068.666666666666,0.0,0.6666666666666666,500.0,0.0,11.484666666666667
Gen_Data_500_0.7_8,1201.7,0.0,0.0,3.0,8554.923324408874,24118.960571447486,801.6666666666666,132.0,27438.0,11284.0,13693.666666666666,0.0,3.0,500.0,0.0,13.277000000000001
Gen_Data_500_0.7_9,1201.2966666666666,0.0,0.0,5.666666666666667,11112.75243258239,24010.102980478536,959.6666666666666,67.66666666666667,27472.0,10814.0,12677.666666666666,0.0,5.666666666666667,500.0,0.0,11.671333333333331
Gen_Data_500_0.7_10,1201.4566666666667,0.0,0.0,2.0,7460.509159973134,23666.88668964211,1126.6666666666667,77.66666666666667,27327.333333333332,10803.0,12838.666666666666,0.0,2.0,500.0,0.0,11.849666666666666
