ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_1,8643.66,20.18,1,147,150917.8903447155,15468.264091597943,5613,451,22867,11003,8522,500,0,200,147,10.791
Gen_Data_500_2,8797.57,20.17,1,152,155934.5457536915,16054.428307533224,5208,448,23040,11609,9205,500,2,200,150,11.526
Gen_Data_500_3,8781.02,20.17,1,142,146169.84108769448,16018.187602085203,5159,832,22994,12170,10143,500,2,200,140,13.414
Gen_Data_500_4,8608.64,20.18,0,143,147066.11087443103,15849.025339506046,5304,516,22973,11637,9027,500,2,200,141,11.15
Gen_Data_500_5,9000.75,20.17,0,134,138141.95045362372,15726.936712182207,5414,516,22985,11253,9115,500,0,200,134,12.11
Gen_Data_500_6,8437.69,20.16,0,149,152879.04284889405,15431.473623948132,5788,476,23008,11132,8276,500,7,200,142,9.885
Gen_Data_500_7,8603.65,20.18,1,139,143097.94360966072,15623.34767516423,5599,454,23063,11765,9112,500,0,200,139,11.644
Gen_Data_500_8,8923.43,20.18,1,141,145043.75414440778,15580.414746847142,5821,526,23227,11873,9007,500,1,200,140,10.6
Gen_Data_500_9,8999.29,20.19,1,140,144105.2200211437,15692.695504766447,5532,471,23045,11352,9216,500,4,200,136,10.725
Gen_Data_500_10,8703.79,20.18,0,156,160017.7157657256,15137.524098996984,5990,812,22881,11997,9937,500,1,200,155,12.746
