ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,8361.87,60.07,13,24,26990.478761936432,11216.574831766777,1516,127,14123,7894,6251,300,0,120,24,11.078
Gen_Data_300_2,8270.13,60.07,12,26,29172.656980412783,11265.329531734194,1519,233,14172,8709,8303,300,0,120,26,19.34
Gen_Data_300_3,8220.63,60.07,17,25,28100.429301271895,11462.446772707091,1176,61,14030,8531,7484,300,0,120,25,17.721
Gen_Data_300_4,8185.3,60.06,14,18,21241.898054158286,11366.557957132613,1492,170,14286,8525,7624,300,0,120,18,18.331
Gen_Data_300_5,8298.64,60.08,14,30,32976.46146659097,11480.373585547242,1241,71,14084,8468,6844,300,0,120,30,12.2
Gen_Data_300_6,8373.67,60.07,18,20,23114.272883805705,11359.119502220788,1265,153,14040,7914,6852,300,0,120,20,14.016
Gen_Data_300_7,8291.65,60.06,15,36,38982.35999580345,11263.726494082488,1287,140,13889,7934,7184,300,0,120,36,15.391
Gen_Data_300_8,8257.73,60.07,12,29,32164.260536630147,11491.002861003477,1229,242,14086,9248,8806,300,0,120,29,19.244
Gen_Data_300_9,8347.84,60.07,7,35,38044.655849639195,11175.138523788755,1367,127,13883,8595,7529,300,0,120,35,17.711
Gen_Data_300_10,8351.3,60.08,14,31,33990.261577115656,11427.473067004577,1232,220,14023,8079,6858,300,0,120,31,12.005
