ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,6017.337142103977,3
Gen_Data_300_2,4089.629169909218,1
Gen_Data_300_3,4124.211693952817,1
Gen_Data_300_4,4065.4476590443446,1
Gen_Data_300_5,3067.79110408383,0
Gen_Data_300_6,3158.2362801966083,0
Gen_Data_300_7,4066.368709397455,1
Gen_Data_300_8,4063.020547071541,1
Gen_Data_300_9,4120.157255247119,1
Gen_Data_300_10,4092.0624670065667,1
