ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,26111.706852681935,23
Gen_Data_300_2,28109.96769165335,25
Gen_Data_300_3,32173.369141451654,29
Gen_Data_300_4,34913.24846756323,32
Gen_Data_300_5,28220.994987421695,25
Gen_Data_300_6,23335.77862742759,20
Gen_Data_300_7,24329.519726012917,21
Gen_Data_300_8,25312.998423687997,22
Gen_Data_300_9,29324.55909290652,26
Gen_Data_300_10,35147.55289258027,32
