ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,8026.996865652705,7
Gen_Data_100_2,3120.6717002303,2
Gen_Data_100_3,7071.679126520172,6
Gen_Data_100_4,9994.147579628121,9
Gen_Data_100_5,5032.765927431176,4
Gen_Data_100_6,8054.503943101361,7
Gen_Data_100_7,6069.225111894948,5
Gen_Data_100_8,7050.240696222645,6
Gen_Data_100_9,11074.43061507537,10
Gen_Data_100_10,5001.176790874054,4
