ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,7342.352947474386,4
Gen_Data_300_2,19307.913674659143,16
Gen_Data_300_3,9394.164550332707,6
Gen_Data_300_4,4286.990112381629,1
Gen_Data_300_5,4277.857062126561,1
Gen_Data_300_6,13382.612109498037,10
Gen_Data_300_7,8424.130943933764,5
Gen_Data_300_8,4241.52455011999,1
Gen_Data_300_9,7395.960951151228,4
Gen_Data_300_10,5187.080439260699,2
