ScenarioName,TotalCost_mean,nTaxi_mean
Gen_Data_500_1,5000.309090910139,0.0
Gen_Data_500_2,5010.66048759661,0.0
Gen_Data_500_3,5040.079322863402,0.0
Gen_Data_500_4,5008.755619389378,0.0
Gen_Data_500_5,5000.181818181474,0.0
Gen_Data_500_6,6019.2338097125175,1.0
Gen_Data_500_7,5001.027375201418,0.0
Gen_Data_500_8,5013.37936477772,0.0
Gen_Data_500_9,5013.554304583656,0.0
Gen_Data_500_10,5000.90955371269,0.0
