ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_1,163.93400000000003,20.1,0.0,3.0,3175.223214285714,1008.6543808259197,120.0,0.0,1214.0,406.0,436.0,12.0,1.0,8.0,2.0,4.0
Gen_Data_20_2,164.2,20.096,0.0,3.0,3170.0,1101.8726546593355,46.0,0.0,1233.0,337.0,337.0,12.0,0.0,8.0,3.0,0.0
Gen_Data_20_3,164.344,20.122,0.0,4.0,4160.0,1256.9272185222117,120.0,0.0,1459.0,286.0,286.0,12.0,1.0,8.0,3.0,0.0
Gen_Data_20_4,163.94400000000002,20.112,0.0,6.0,6159.53488372093,875.2746103525802,192.0,0.0,1140.0,344.0,428.0,12.0,3.0,8.0,3.0,6.667
Gen_Data_20_5,164.19,20.104000000000003,2.0,3.0,3191.5871094200393,1071.1480863915117,180.4,0.0,1339.4,344.0,444.0,12.0,0.0,8.0,3.0,11.866399999999999
Gen_Data_20_6,163.50799999999998,20.094,0.0,3.0,3183.549019607843,1038.9508360659217,137.0,0.0,1265.0,373.0,441.0,12.0,3.0,8.0,0.0,8.571
Gen_Data_20_7,164.218,20.096,1.4,1.8,1982.0,1096.0519859069157,87.0,0.0,1277.8,230.8,230.8,12.0,0.0,8.0,1.8,0.0
Gen_Data_20_8,164.65200000000002,20.113999999999997,2.0,2.0,2180.0,1147.321108041736,150.2,0.0,1389.2,348.0,348.0,12.0,0.0,8.0,2.0,0.0
Gen_Data_20_9,163.868,20.1,0.0,3.0,3170.0,1071.4484565780126,289.0,0.0,1450.0,296.0,296.0,12.0,2.0,8.0,1.0,0.0
Gen_Data_20_10,164.322,20.105999999999998,0.0,6.0,6171.549525988885,842.364524761448,98.0,0.0,1374.0,208.0,318.0,12.0,3.0,8.0,3.0,10.667
