ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_0.7_1_Run1,171.33,1.71,0,33,33771.03002079943,4552.109054329963,1733,0,6646,1660,2086,0,0,100,33,9.042
Gen_Data_100_0.7_2_Run1,179.08,1.79,2,34,34711.30250974659,4709.320653724207,1549,1,6613,1244,1420,0,0,100,34,5.667
Gen_Data_100_0.7_3_Run1,181.43,1.81,3,38,38678.547356389914,4740.316046415287,1514,0,6583,1473,1700,0,0,100,38,6.917
Gen_Data_100_0.7_4_Run1,177.1,1.77,2,35,35682.28409090909,4784.959158118993,1679,0,6815,1490,1550,0,0,100,35,3.333
Gen_Data_100_0.7_5_Run1,154.88,1.55,3,38,38620.0,4926.314198570023,1435,0,6699,1353,1353,0,0,100,38,0.0
Gen_Data_100_0.7_6_Run1,148.95,1.49,2,39,39629.14215686275,4853.233400139138,1268,0,6455,1316,1382,0,0,100,39,2.5
Gen_Data_100_0.7_7_Run1,170.93,1.71,1,35,35668.479869027404,4949.476765299986,1529,0,6834,1543,1635,0,0,100,35,2.667
Gen_Data_100_0.7_8_Run1,162.5,1.62,2,35,35698.14880009388,4723.577799038427,1639,0,6710,1161,1276,0,0,100,35,4.679
Gen_Data_100_0.7_9_Run1,187.71,1.88,2,37,37642.6106237347,4464.499739907088,1919,0,6720,1363,1413,0,0,100,37,2.083
Gen_Data_100_0.7_10_Run1,162.45,1.62,4,36,36687.30210489993,4560.965901899718,1707,0,6612,1349,1505,0,0,100,36,3.964
Gen_Data_100_0.7_11_Run1,183.0,1.83,2,37,37705.18445253221,4820.164352563756,1418,1,6581,1683,1897,0,0,100,37,7.171
Gen_Data_100_0.7_12_Run1,179.13,1.79,0,35,35674.583333333336,4643.02863355913,1805,0,6810,1257,1304,0,0,100,35,2.083
Gen_Data_100_0.7_13_Run1,155.17,1.55,4,36,36686.04853479854,4369.240251136043,1601,0,6309,1362,1516,0,0,100,36,5.917
Gen_Data_100_0.7_14_Run1,176.08,1.76,1,29,29803.190422129366,4537.912201191347,1658,0,6583,1291,1582,0,0,100,29,8.5
Gen_Data_100_0.7_15_Run1,175.72,1.76,0,35,35688.30303030303,4686.125956503613,1450,0,6492,1379,1510,0,0,100,35,2.0
Gen_Data_100_0.7_16_Run1,174.64,1.75,0,37,37660.874452345044,4654.416646559091,1461,0,6456,1325,1380,0,0,100,37,3.083
Gen_Data_100_0.7_17_Run1,160.34,1.6,2,36,36681.411734324145,4998.083229876652,1523,1,6867,1556,1710,0,0,100,36,5.333
Gen_Data_100_0.7_18_Run1,166.9,1.67,2,37,37654.361342371616,4337.837523504607,1999,0,6673,1346,1436,0,0,100,37,4.5
Gen_Data_100_0.7_19_Run1,181.44,1.81,0,44,44595.92128801431,4267.467993801226,1849,0,6413,1178,1267,0,0,100,44,3.143
Gen_Data_100_0.7_20_Run1,169.46,1.69,0,34,34708.78986452015,4859.284936993892,1664,0,6871,1548,1732,0,0,100,34,6.889
