ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,7911.19,60.03,16,31,33945.770120082874,11781.928599491484,1212,74,14370,9023,5994,360,0,120,31,13.082
Gen_Data_300_2,7875.04,60.09,12,32,34952.92975783542,12077.303406596724,1286,63,14732,9292,6766,360,0,120,32,14.112
Gen_Data_300_3,7787.15,59.89,9,42,45027.886651494475,12254.262306094555,973,197,14529,9369,7835,360,0,120,42,18.239
Gen_Data_300_4,7943.83,60.09,16,27,30007.941949601645,12197.810226862684,952,66,14523,9174,6712,360,0,120,27,14.937
Gen_Data_300_5,7858.69,60.04,14,29,31950.918979982504,12146.216041461064,1006,74,14521,9440,6271,360,0,120,29,11.615
Gen_Data_300_6,7909.23,60.01,5,46,48891.12911915326,11834.93807190611,1435,247,14553,9418,7259,360,0,120,46,19.045
Gen_Data_300_7,7903.66,59.65,18,36,38981.429998014566,11909.270342969074,1192,116,14447,9558,7011,360,0,120,36,15.112
Gen_Data_300_8,7898.66,59.75,8,21,24124.70175933421,12160.559283651675,1029,100,14597,9409,6759,360,1,120,20,15.912
Gen_Data_300_9,7786.07,59.72,9,45,47830.986520687424,12000.10387514025,1255,125,14544,9454,6594,360,0,120,45,14.638
Gen_Data_300_10,7841.11,59.36,8,38,40873.27915070569,11738.184871002726,1507,172,14575,9166,6022,360,0,120,38,12.665
