ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,23590.754191681524,18
Gen_Data_500_2,26681.254523942876,21
Gen_Data_500_3,15696.013936149535,10
Gen_Data_500_4,29449.150654682795,24
Gen_Data_500_5,25745.477378414384,20
Gen_Data_500_6,25553.108376270044,20
Gen_Data_500_7,24465.33852141411,19
Gen_Data_500_8,24488.341136483756,19
Gen_Data_500_9,31582.3463559233,26
Gen_Data_500_10,23652.4623475172,18
