ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run5,2348.3,7.83,12,84,86305.31185868898,14706.895456727978,3000,0,18880,4725,5203,0,0,300,84,5.859,1.5933333333333333,6030,244,6688
Gen_Data_300_0.7_2_Run5,2674.36,8.91,15,100,102156.9753128074,14240.90871888849,3237,34,18578,4132,4514,0,0,300,100,3.844,1.2733333333333334,6369,270,7856
Gen_Data_300_0.7_3_Run5,2197.19,7.32,5,74,76487.53512474199,15124.459776661266,3040,4,19401,4857,5554,0,0,300,74,7.43,2.3233333333333333,6402,241,6598
Gen_Data_300_0.7_4_Run5,2311.78,7.7,6,84,86282.37406676763,14503.504691249398,3186,0,18875,4631,5024,0,0,300,84,4.437,1.31,6162,267,6304
Gen_Data_300_0.7_5_Run5,2545.33,8.48,12,94,96185.79850520294,14899.588399830645,3300,42,19325,4415,4741,0,0,300,94,4.943,1.0866666666666667,6414,264,7663
Gen_Data_300_0.7_6_Run5,2327.43,7.76,16,80,82368.9601530733,14545.787847467047,3457,15,19192,4777,5310,0,0,300,80,5.079,1.7766666666666666,5871,246,6271
Gen_Data_300_0.7_7_Run5,2429.61,8.1,13,92,94237.45920676466,14551.502790226055,3227,0,18918,4691,5188,0,0,300,92,5.221,1.6566666666666667,6316,257,7362
Gen_Data_300_0.7_8_Run5,2338.38,7.79,13,86,88236.28552329895,14664.172961750919,3220,24,19060,4830,5123,0,0,300,86,5.298,0.9766666666666667,6289,279,7442
Gen_Data_300_0.7_9_Run5,2166.25,7.22,16,74,76406.40038030702,14688.20454645286,3134,19,19053,4447,4965,0,0,300,74,6.076,1.7266666666666666,6447,272,7501
Gen_Data_300_0.7_10_Run5,2189.48,7.3,18,77,79407.0476553303,14809.977018216758,3085,0,19104,5137,5642,0,0,300,77,6.236,1.6833333333333333,5993,264,7554
