ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run5,2100.51,7.0,15,74,76569.49358274453,11855.957390057552,2374,0,15418,4748,5648,0,0,300,74,8.836,3.0,3347,268,7695
Gen_Data_300_0.7_2_Run5,2558.13,8.53,12,104,106043.91433755546,11186.78240565347,2302,0,14515,4096,4378,0,0,300,104,3.35,0.94,3515,264,7459
Gen_Data_300_0.7_3_Run5,2387.58,7.96,12,93,95191.70548979189,10818.026639620723,2400,0,14288,4465,4814,0,0,300,93,4.611,1.1633333333333333,3060,281,7863
Gen_Data_300_0.7_4_Run5,2359.84,7.87,18,92,94294.58684809343,11652.306828000928,1968,0,14722,4496,5049,0,0,300,92,6.426,1.8433333333333333,3224,249,6511
Gen_Data_300_0.7_5_Run5,2387.48,7.96,8,92,94146.36938020983,11461.844252656823,2961,0,15503,4486,4692,0,0,300,92,2.73,0.6866666666666666,2992,242,6210
Gen_Data_300_0.7_6_Run5,2259.62,7.53,10,89,91360.41756092504,11091.51646232216,2263,0,14455,4582,5233,0,0,300,89,7.378,2.17,2784,264,6836
Gen_Data_300_0.7_7_Run5,2715.3,9.05,9,114,116135.50012725026,10375.232989127999,1375,0,12720,4104,4762,0,0,300,114,6.36,2.1933333333333334,2460,232,6821
Gen_Data_300_0.7_8_Run5,2415.99,8.05,13,94,96264.41747260078,10653.576219361927,2575,0,14300,4537,5237,0,0,300,94,9.233,2.3333333333333335,2653,263,8546
Gen_Data_300_0.7_9_Run5,2263.49,7.54,8,85,87308.94186299038,10990.401483749145,2972,0,15088,4098,4576,0,0,300,85,5.24,1.5933333333333333,3402,244,7771
Gen_Data_300_0.7_10_Run5,2398.94,8.0,7,94,96241.98827752353,11266.137859744424,2325,0,14670,4888,5504,0,0,300,94,6.399,2.0533333333333332,2727,260,7515
