ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.5_1_Run3,470.48,11.75,11,13,13945.85155026445,4202.850861718689,260,8,4903,1799,2107,60,0,40,13,7.967,3.08,552,10,257
Gen_Data_100_0.5_2_Run3,434.07,10.84,19,12,13031.844518150676,3969.414459704002,423,2,4844,1665,2262,60,0,40,12,15.951,5.97,684,14,339
Gen_Data_100_0.5_3_Run3,503.74,12.59,6,18,18916.977672272307,4157.849710337877,315,0,4893,1705,2056,60,0,40,18,14.133,3.51,663,13,456
Gen_Data_100_0.5_4_Run3,583.84,14.59,5,23,23845.80482352896,3848.1104786085193,396,8,4640,1653,2002,60,0,40,23,10.08,3.49,612,9,212
Gen_Data_100_0.5_5_Run3,433.51,10.83,10,16,16903.75963779711,4096.8105075450185,299,9,4827,1814,2136,60,0,40,16,8.908,3.22,679,6,145
Gen_Data_100_0.5_6_Run3,494.99,12.37,8,18,18910.857864882077,3930.8923151363397,455,0,4802,1746,2094,60,0,40,18,13.509,3.48,716,5,198
Gen_Data_100_0.5_7_Run3,471.94,11.79,13,12,13053.07442347404,4179.402522664399,265,9,4894,1879,2649,60,0,40,12,19.867,7.7,592,13,390
Gen_Data_100_0.5_8_Run3,470.91,11.76,12,15,15937.752177674887,3994.769233949066,259,10,4692,1635,1909,60,0,40,15,7.954,2.74,502,14,644
Gen_Data_100_0.5_9_Run3,507.35,12.67,13,15,16022.95532526206,4156.416572792222,212,27,4808,1975,2775,60,0,40,15,20.128,8.0,502,15,463
Gen_Data_100_0.5_10_Run3,449.16,11.22,12,14,14931.044201809638,4187.071540290969,298,1,4921,1520,1796,60,0,40,14,8.648,2.76,596,6,144
