ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_1,14646.223999999998,60.153999999999996,2.6,93.0,97589.4465754075,18935.428295214097,2461.0,461.6,23461.0,12801.2,10612.8,500.0,0.0,200.0,93.0,12.9936
Gen_Data_500_2,14513.516,60.176,2.0,83.8,88492.938565094,19312.627702881975,1867.8,299.2,23280.0,13281.4,10985.0,500.0,0.0,200.0,83.8,15.394199999999998
Gen_Data_500_3,14744.490000000002,60.19,2.4,83.0,87569.02210875493,18962.77383050626,2220.6,280.8,23295.0,12163.4,9516.0,500.0,1.2,200.0,81.8,10.382200000000001
Gen_Data_500_4,14439.266,60.120000000000005,2.4,81.6,86189.05917026589,19261.65280169782,2062.2,308.4,23443.6,12576.8,9815.6,500.0,0.0,200.0,81.6,11.017
Gen_Data_500_5,14531.967999999999,60.172000000000004,3.2,87.4,92125.90446025987,19180.788827701406,2225.6,341.8,23483.8,13591.6,11560.6,500.0,1.0,200.0,86.4,17.2706
Gen_Data_500_6,14316.885999999999,60.174,1.2,91.4,95976.20908205488,19380.081428490597,2046.0,321.2,23481.4,13397.0,10871.2,500.0,1.0,200.0,90.4,13.704400000000001
Gen_Data_500_7,14537.4,60.169999999999995,3.2,84.4,88965.0701422417,19387.874492252246,1840.2,269.4,23334.6,12672.0,10036.8,500.0,0.0,200.0,84.4,11.2762
Gen_Data_500_8,14608.568,60.158,2.0,75.2,79942.3300131034,19146.01951837959,2142.6,330.0,23439.2,12918.2,10395.4,500.0,1.0,200.0,74.2,12.2138
Gen_Data_500_9,14474.312,60.11,1.2,91.4,95949.49869332054,19217.439629596218,2278.0,359.8,23559.2,13606.8,10556.6,500.0,0.0,200.0,91.4,12.947999999999999
Gen_Data_500_10,14473.184000000003,59.99000000000001,3.4,83.4,88135.89613331982,19046.052755777142,2196.6,337.0,23348.6,13655.8,11175.0,500.0,0.0,200.0,83.4,14.906200000000002
