ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_0.5_1_Run1,717.79,2.39,14,83,85437.40016420586,10734.342618886141,1939,0,13833,4591,5357,0,0,300,83,10.637
Gen_Data_300_0.5_2_Run1,684.98,2.28,18,91,93199.79137824607,10741.129874033119,1955,0,13802,4457,4853,0,0,300,91,6.199
Gen_Data_300_0.5_3_Run1,712.83,2.38,18,75,77472.21314330207,11081.683673607818,1877,1,14142,4943,5716,0,0,300,75,10.074
Gen_Data_300_0.5_4_Run1,692.93,2.31,15,87,89419.76648411922,10834.186029887793,2010,1,13987,4527,5469,0,0,300,87,12.201
Gen_Data_300_0.5_5_Run1,822.18,2.74,30,86,88431.93647554667,10762.234492332671,1939,4,13836,4700,5505,0,0,300,86,12.099
Gen_Data_300_0.5_6_Run1,685.73,2.29,13,84,86410.78360781362,10992.347505480466,1813,0,13942,4878,5649,0,0,300,84,9.008
Gen_Data_300_0.5_7_Run1,703.74,2.35,12,86,88381.9981866411,11016.287730611277,1713,0,13861,5025,5752,0,0,300,86,10.76
Gen_Data_300_0.5_8_Run1,704.73,2.35,16,89,91372.24638433866,10734.013923209703,1809,0,13671,4574,5326,0,0,300,89,9.632
Gen_Data_300_0.5_9_Run1,769.64,2.57,15,71,73473.66668883778,10739.066363044725,2112,0,14050,4475,5023,0,0,300,71,8.367
Gen_Data_300_0.5_10_Run1,704.57,2.35,12,81,83358.19960041075,10690.011517266052,2122,1,13968,4925,5486,0,0,300,81,9.528
