ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run2,2249.09,7.5,18,76,78499.48669842951,14704.351257001643,2738,0,18656,4805,5446,0,0,300,76,7.74,2.1366666666666667,6184,268,7716
Gen_Data_300_0.7_2_Run2,2659.91,8.87,9,107,109025.35103571534,14555.799937506406,3557,5,19172,4053,4345,0,0,300,107,2.94,0.9733333333333334,7054,258,7053
Gen_Data_300_0.7_3_Run2,2254.04,7.51,3,81,83426.91720539228,15091.62959133992,3166,5,19459,4870,5609,0,0,300,81,7.202,2.4633333333333334,6537,239,7016
Gen_Data_300_0.7_4_Run2,2402.82,8.01,12,88,90257.26887492197,14542.654455059588,3363,0,19085,4555,4940,0,0,300,88,4.679,1.2833333333333334,6448,265,6124
Gen_Data_300_0.7_5_Run2,2289.61,7.63,14,81,83346.17838607304,14639.358275404453,3299,15,19139,4665,5057,0,0,300,81,5.582,1.3066666666666666,6506,257,7902
Gen_Data_300_0.7_6_Run2,2107.69,7.02,14,74,76368.68859526698,14596.045851769022,2680,3,18481,5088,5442,0,0,300,74,4.429,1.18,5406,268,6861
Gen_Data_300_0.7_7_Run2,2490.95,8.3,18,95,97251.22430335924,14752.658827736377,3165,0,19038,4664,5284,0,0,300,95,6.873,2.066666666666667,6430,231,6332
Gen_Data_300_0.7_8_Run2,2309.03,7.7,16,81,83339.31311214618,14426.77148768609,2952,24,18570,4828,5332,0,0,300,81,5.928,1.68,6068,276,7733
Gen_Data_300_0.7_9_Run2,2375.28,7.92,13,86,88253.54143836399,14581.187525130204,3528,11,19297,4015,4317,0,0,300,86,3.541,1.0066666666666666,7008,268,7275
Gen_Data_300_0.7_10_Run2,2300.72,7.67,14,82,84393.61588914489,14752.771104382244,3124,0,19065,5167,5899,0,0,300,82,9.15,2.44,5640,279,8263
