ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,6988.35,58.24,37,10,13180.29314272754,12895.448840507122,1259,26,15620,6124,7251,180,0,120,10,13.031
Gen_Data_300_2,6723.52,56.03,27,18,21104.376792471256,13068.023502221655,1129,5,15625,5877,7140,180,0,120,18,13.778
Gen_Data_300_3,6807.65,56.73,35,17,20052.46469341075,13183.301636702614,1010,70,15619,5963,6926,180,0,120,17,14.962
Gen_Data_300_4,6725.0,56.04,37,23,26025.121951299294,13236.484463694163,957,44,15607,5742,6794,180,0,120,23,11.226
Gen_Data_300_5,6890.51,57.42,33,13,16067.61845372371,13068.07362230583,1046,9,15569,6030,6783,180,0,120,13,10.111
Gen_Data_300_6,7065.15,58.88,32,11,14165.03255059008,12786.439174839998,1341,17,15584,6794,8175,180,0,120,11,16.532
Gen_Data_300_7,6833.09,56.94,30,19,22027.180124993145,13048.885787045458,1093,9,15562,5826,6679,180,0,120,19,12.01
Gen_Data_300_8,6892.12,57.43,33,18,21272.339261315406,12807.81901063705,1535,21,15776,6456,8460,180,1,120,17,21.176
Gen_Data_300_9,6625.75,55.21,23,31,33882.0225524272,12629.1684169106,1305,21,15319,5640,6558,180,0,120,31,10.082
Gen_Data_300_10,6932.46,57.77,36,15,18156.432015311577,13085.53493789853,1018,32,15547,6321,7569,180,0,120,15,14.094
