ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run4,4207.86,8.07,16,65,69495.97941270989,19380.10610393889,10782,15,32400,8832,9201,0,0,500,65,2.515,0.738,4170,500,6760
Gen_Data_500_0.7_2_Run4,4350.11,8.34,24,71,75463.9246248276,19483.932234856566,10728,4,32400,9627,10142,0,0,500,71,3.988,1.03,3833,500,7245
Gen_Data_500_0.7_3_Run4,3906.12,7.52,20,49,53715.385885495474,19353.011861189036,10731,0,32400,9320,10045,0,0,500,49,5.343,1.45,4426,495,7159
Gen_Data_500_0.7_4_Run4,3983.68,7.7,13,53,57564.81037962616,19738.023192076416,10368,18,32397,9480,9820,0,0,500,53,2.591,0.68,4430,500,6307
Gen_Data_500_0.7_5_Run4,4195.21,8.08,20,58,62537.49594868152,19234.54112739976,10905,35,32400,9120,9563,0,0,500,58,2.51,0.886,3854,500,6542
Gen_Data_500_0.7_6_Run4,4196.33,8.08,13,60,64534.62280313664,18678.623886997906,11459,29,32400,9215,9675,0,0,500,60,3.8,0.92,3978,495,6994
Gen_Data_500_0.7_7_Run4,4086.64,7.84,17,58,62512.128231935014,18881.72996799268,11251,20,32400,9428,9737,0,0,500,58,2.193,0.618,3940,498,6706
Gen_Data_500_0.7_8_Run4,4198.96,8.09,15,59,63527.96688375299,19582.103169159454,10568,32,32400,9790,10169,0,0,500,59,3.752,0.758,4199,500,6754
Gen_Data_500_0.7_9_Run4,4116.21,7.89,12,66,70488.11368988408,18765.543541259434,11415,8,32400,9117,9597,0,0,500,66,3.329,0.96,4286,500,6764
Gen_Data_500_0.7_10_Run4,4168.82,8.05,23,53,57690.951407744746,19413.700082559608,10690,0,32399,9645,10317,0,0,500,53,4.695,1.344,3975,500,7006
