ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run4,4147.7,8.29,11,57,61526.121614572054,20961.25405843293,9076,6,32400,9241,9534,0,0,500,57,2.624,0.586,6412,499,7724
Gen_Data_500_0.7_2_Run4,4167.29,8.33,23,74,78416.46720265517,20594.493106166676,9566,15,32400,9464,9969,0,0,500,74,3.663,1.01,6200,499,7674
Gen_Data_500_0.7_3_Run4,4052.12,8.1,19,57,61578.28033801279,20209.07545966851,9848,10,32400,8986,9433,0,0,500,57,4.236,0.894,6096,491,8302
Gen_Data_500_0.7_4_Run4,4085.98,8.17,21,62,66548.65084061172,20298.580346224695,9767,65,32400,9044,9581,0,0,500,62,3.811,1.074,6065,500,7732
Gen_Data_500_0.7_5_Run4,4072.5,8.14,15,51,55593.754442188045,20869.019462262644,9153,32,32400,9217,9539,0,0,500,51,2.006,0.644,6432,500,7140
Gen_Data_500_0.7_6_Run4,4103.9,8.21,24,54,58670.9444760049,20565.898493273442,9491,30,32400,9265,9846,0,0,500,54,4.341,1.162,5904,494,8029
Gen_Data_500_0.7_7_Run4,4004.67,8.01,20,55,59599.91735604861,20698.326633632194,9344,26,32400,9525,10106,0,0,500,55,2.939,1.162,6115,498,7786
Gen_Data_500_0.7_8_Run4,4030.68,8.06,22,52,56619.922763411596,21228.284808125107,8798,14,32400,10018,10469,0,0,500,52,3.034,0.902,5952,499,7971
Gen_Data_500_0.7_9_Run4,4256.31,8.51,15,77,81331.48654021026,19942.166589529137,10209,44,32400,8935,9205,0,0,500,77,2.412,0.54,6068,495,7386
Gen_Data_500_0.7_10_Run4,4081.0,8.16,31,52,56721.811415917175,21134.454787161358,8886,0,32400,9587,10197,0,0,500,52,4.688,1.22,5903,500,8369
