ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,6339.01162683372,3
Gen_Data_300_2,12246.140997481076,9
Gen_Data_300_3,17319.82098706604,14
Gen_Data_300_4,7281.502642192361,4
Gen_Data_300_5,8283.657620797647,5
Gen_Data_300_6,17395.98501908489,14
Gen_Data_300_7,10385.619530853406,7
Gen_Data_300_8,4266.06117692648,1
Gen_Data_300_9,11365.333278641208,8
Gen_Data_300_10,4260.638851535163,1
