ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.5_1_Run1,488.88,12.22,7,16,16866.257813469387,4151.872063536288,347,16,4925,1756,1899,60,0,40,16,5.701,1.43,615,11,391
Gen_Data_100_0.5_2_Run1,524.54,13.11,11,17,17981.63639939586,4046.0070575675786,414,0,4884,1554,2134,60,0,40,17,17.458,5.8,587,10,245
Gen_Data_100_0.5_3_Run1,515.93,12.89,8,17,17936.670580653707,3893.4775710224235,440,37,4759,1715,2089,60,0,40,17,13.706,3.74,566,12,340
Gen_Data_100_0.5_4_Run1,548.72,13.71,5,22,22868.906739745944,3997.120799201664,326,7,4721,1709,2124,60,0,40,22,9.821,4.15,613,11,297
Gen_Data_100_0.5_5_Run1,469.29,11.72,7,15,15898.432155390345,3980.719781601997,413,0,4830,1754,1916,60,0,40,15,7.251,1.62,620,6,103
Gen_Data_100_0.5_6_Run1,507.17,12.67,8,17,17909.96185624345,3841.1289616803574,558,0,4816,1787,2139,60,0,40,17,15.065,3.52,666,5,188
Gen_Data_100_0.5_7_Run1,473.63,11.83,11,13,13998.430349620348,4083.1918385422778,366,5,4892,1882,2454,60,0,40,13,16.993,5.72,532,12,291
Gen_Data_100_0.5_8_Run1,488.86,12.22,10,12,12982.623164417282,3844.6561830905353,426,5,4725,1670,2070,60,0,40,12,10.156,4.0,529,14,463
Gen_Data_100_0.5_9_Run1,502.96,12.57,8,17,18007.129241245995,4008.667572550005,443,72,4882,1809,2561,60,0,40,17,20.918,7.52,585,14,396
Gen_Data_100_0.5_10_Run1,435.58,10.88,9,13,13931.503965855118,4157.990929630026,310,16,4904,1534,1818,60,0,40,13,7.051,2.84,755,9,203
