ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.5_1_Run1,432.19,10.79,13,13,13919.673074652012,4187.483030631319,297,21,4929,1857,2085,60,0,40,13,6.518,2.28,621,11,295
Gen_Data_100_0.5_2_Run1,434.74,10.86,14,13,14023.028651312738,4181.034706828559,242,7,4871,1665,2260,60,0,40,13,15.922,5.95,690,12,371
Gen_Data_100_0.5_3_Run1,480.78,12.01,6,19,19898.941831014632,4062.893612714597,355,0,4833,1695,1944,60,0,40,19,11.48,2.49,671,13,323
Gen_Data_100_0.5_4_Run1,562.52,14.06,5,22,22893.898701154427,3967.7993341006163,310,8,4676,1682,2099,60,0,40,22,10.189,4.17,556,9,227
Gen_Data_100_0.5_5_Run1,455.77,11.39,12,14,14910.332961929911,4155.2478536833,258,9,4851,1810,2041,60,0,40,14,8.039,2.31,642,6,96
Gen_Data_100_0.5_6_Run1,494.69,12.36,8,18,18902.891966573206,4007.6697957887254,363,0,4788,1748,2060,60,0,40,18,12.911,3.12,565,5,205
Gen_Data_100_0.5_7_Run1,394.12,9.85,15,11,11971.973788859486,3961.139347200514,414,21,4829,1881,2216,60,0,40,11,10.204,3.35,533,13,339
Gen_Data_100_0.5_8_Run1,450.92,11.27,8,14,14931.75965222517,4005.1332557543037,259,14,4705,1633,1945,60,0,40,14,8.913,3.12,554,15,690
Gen_Data_100_0.5_9_Run1,467.99,11.69,13,15,15986.041511090776,4072.3853622051947,387,75,4900,1904,2495,60,0,40,15,18.718,5.91,647,15,453
Gen_Data_100_0.5_10_Run1,444.54,11.1,9,15,15931.40035939787,4190.664486309885,274,0,4892,1574,1939,60,0,40,15,11.345,3.65,497,8,273
