ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_20_1,4.09,0.51,0,3,3170.0,1564.9761591411257,161,0,1812,602,358,20,0,8,3,0.0
Gen_Data_20_2,7.25,0.91,1,4,4160.0,1224.8326301771012,398,0,1705,460,318,20,2,8,2,0.0
Gen_Data_20_3,6.59,0.82,1,4,4160.0,1295.8074498645308,201,0,1578,405,297,20,3,8,1,0.0
Gen_Data_20_4,4.95,0.62,0,2,2184.5238095238096,1457.2099295218632,265,0,1815,526,368,20,1,8,1,4.167
Gen_Data_20_5,7.9,0.99,0,2,2184.9539170506914,1572.4308935675836,297,0,1965,646,515,20,1,8,1,5.556
Gen_Data_20_6,4.87,0.61,0,3,3170.0,1686.140601044879,50,0,1823,523,308,20,0,8,3,0.0
Gen_Data_20_7,3.68,0.46,0,3,3173.155241935484,1588.080911077972,234,0,1906,605,385,20,2,8,1,3.333
Gen_Data_20_8,6.03,0.75,0,3,3170.0,1488.719066887974,205,0,1783,551,391,20,2,8,1,0.0
Gen_Data_20_9,5.63,0.7,0,4,4178.536585365854,1550.6586554316207,374,0,2006,484,413,20,2,8,2,3.333
Gen_Data_20_10,4.56,0.57,0,3,3178.4643201542913,1438.8398838349979,401,23,1928,552,408,20,2,8,1,4.167
