BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_0.7_1,1079.05,3.596666666666667,13.0,64.0,66467.2937672159,15298.502067568543,2498.0,0.0,19082.0,5087.0,5431.0,0.0,0.0,300.0,64.0,4.8
Gen_Data_300_0.7_2,983.1,3.276666666666667,12.0,70.0,72443.27413459742,15484.119927080823,2433.0,0.0,19160.0,4797.0,5259.0,0.0,0.0,300.0,70.0,5.541999999999999
Gen_Data_300_0.7_3,967.3266666666667,3.2266666666666666,11.333333333333334,67.33333333333333,69840.8788112203,15815.872239903676,2402.3333333333335,0.0,19481.666666666668,5142.333333333333,5681.0,0.0,0.0,300.0,67.33333333333333,5.364999999999999
Gen_Data_300_0.7_4,959.0966666666667,3.1999999999999997,10.0,69.0,71478.1232054643,15446.50253860723,2334.0,0.0,19051.0,4996.0,5530.0,0.0,0.0,300.0,69.0,6.447
Gen_Data_300_0.7_5,1005.3933333333333,3.3533333333333335,12.0,71.0,73414.49243797275,15402.553916093302,2540.0,0.0,19194.0,4780.0,5098.0,0.0,0.0,300.0,71.0,4.941
Gen_Data_300_0.7_6,977.9366666666666,3.2600000000000002,18.0,56.333333333333336,58971.34750192892,15654.29466704079,2140.3333333333335,0.0,19099.666666666668,5365.333333333333,6038.666666666667,0.0,0.0,300.0,56.333333333333336,7.0680000000000005
Gen_Data_300_0.7_7,918.4366666666666,3.063333333333334,8.0,80.0,82329.9068209291,15688.472876634789,2164.0,0.0,19046.0,5030.0,5432.0,0.0,0.0,300.0,80.0,5.291
Gen_Data_300_0.7_8,949.5566666666667,3.1633333333333336,8.333333333333334,68.66666666666667,71078.2441191374,15400.464057472564,2342.6666666666665,0.0,18996.333333333332,4971.333333333333,5320.666666666667,0.0,0.0,300.0,68.66666666666667,4.0296666666666665
Gen_Data_300_0.7_9,969.73,3.233333333333333,12.0,68.0,70504.68513202778,15375.681009480004,2509.0,1.0,19142.0,4517.0,5036.0,0.0,0.0,300.0,68.0,6.783
Gen_Data_300_0.7_10,970.34,3.233333333333333,19.0,64.0,66486.34246082288,15591.60651076877,2595.0,0.0,19480.0,5181.0,5657.0,0.0,0.0,300.0,64.0,5.783
