ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_1,19658.29,59.22,40,26,31531.627235759755,20457.39793885227,1719,322,24579,17353,13630,500,0,300,26,21.585
Gen_Data_500_2,19639.78,59.29,52,38,43474.707423431646,20443.759199669683,1929,300,24715,16773,14003,500,0,300,38,21.733
Gen_Data_500_3,19665.81,58.85,39,33,38282.15170012351,19802.206449638496,2532,422,24694,16041,12069,500,1,300,32,16.746
Gen_Data_500_4,19496.5,58.69,54,26,31571.6243945747,20591.2724712283,1716,312,24692,16537,13286,500,0,300,26,19.649
Gen_Data_500_5,19504.47,58.11,40,19,24809.708962639856,20164.564061764475,2097,345,24692,16584,13388,500,0,300,19,20.908
Gen_Data_500_6,19682.01,59.17,58,25,30570.823622829856,20056.479980849155,2262,248,24724,16270,13081,500,1,300,24,19.988
Gen_Data_500_7,19660.19,59.13,50,35,40534.692213035865,19740.704483096233,2492,408,24576,16215,13208,500,0,300,35,20.157
Gen_Data_500_8,19543.32,58.84,58,36,41446.37168690051,20288.21702050999,1980,248,24631,16902,13870,500,0,300,36,20.763
Gen_Data_500_9,19652.02,58.86,32,40,45286.316204054136,20172.401608238135,2263,222,24762,17049,13558,500,1,300,39,19.324
Gen_Data_500_10,19850.01,59.21,45,38,43352.09443529625,19595.613636294656,2689,325,24627,16056,12536,500,0,300,38,19.145
